ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_1CBH3rPI6CL4HLS,1.0,100.0,"A hate speech is one which shows hatred for someone, a tribe, a group, nationality or region.","Anything offensive, gory or capable of inciting or instigating violence.",EN,Female,27.0,non-minority,nig,
R_1CgrdPyutGib3Cz,1.0,100.0,Any speech that is incendiary directed against certain race  religion ethnic group or people,"Any speech capable of causing an attack on certain individuals due to their race, religion or belief",EN,Male,27.0,minority,nig,
R_1CkIJfx37W87dr8,1.0,100.0,"To me, hate speech is a speech, write-off or any expression of mind that can hurt someone else or group of people.", It will be fine if hate speech is not allowed in social media.,EN,Male,23.0,non-minority,nig,
R_1Cm53khfrJEykfB,1.0,100.0,"Hate speech to me is one that calls for bullying, killing , cursing someone out because of the color of his skin",Bullying and incitement shouldn’t be allowed on social media,EN,Female,15.0,minority,nig,
R_1DJfqYeWe88f2Sf,1.0,100.0,I define hate speech as to when there is a threat to life and/or existence of targeted audience.,Death to people.,EN,Male,17.0,non-minority,nig,
R_1dLY5tjecgqUF06,1.0,100.0,Hate speech denigrate an individual and expose him or her to danger. It's dehumanize an individual.,Hate speech should not be allowed on social media.,EN,Female,33.0,minority,nig,
R_1DMQHFKkf5W2vE9,1.0,100.0,"Hate speech involves bringing down people value and opinion sometimes, it entails a threat to humans live.","There will be a problem.  There must be regulation on the platform to serve as shield.

",EN,Female,3.0,non-minority,nig,
R_1DUcb6j0rBKM3cP,1.0,100.0,I can define hate speech as a kind of speech that can provoke violence,Hate speech and and offensive statements,EN,Male,10.0,minority,nig,
R_1E6CrnPCNgnlXmF,1.0,100.0,N/A,N/A,EN,Male,30.0,minority,nig,
R_1E71aJvu9Uo2eRm,1.0,100.0,"The definition is in the words itself
Hate speech is all about talking without minding ones feelings and aimed at making the person hurt",Insults and talks about someone's personal life,EN,Male,12.0,minority,nig,
R_1eKSLZXhbZxcWjH,1.0,100.0,Saying stuff about someone or group of people will find offensive or degrading.,Racism.,EN,Female,23.0,non-minority,nig,
R_1F3uDK0t9I0dbW6,1.0,100.0,speech that discriminates based on factors that a person is born with,things that are false and instigate violence,EN,Male,35.0,non-minority,nig,
R_1F53LEwFjUwwY27,1.0,100.0,"Are offensive words,insults,and even threat to other persons",I would be great,EN,Female,14.0,non-minority,nig,
R_1F5N4hi4zuFm7Lj,0.0,99.0,Any forms of controversial statement or information tgat maybe seen as offensive or inappropriate should be strictly prohibited and controlled,"Hate Speech
Religion bigotry 
Racism
Etc",EN,Female,17.0,minority,nig,
R_1f6JRcrK1JgeJNm,1.0,100.0,Hate speech is anything that is targeted at a particular group or person with intentions to show make them fell bad,"I believe social media should be sensors fres
If ur not emotionaly strong don't go to the platform...
Everyone is entitled to an opinion.. when you start chosing what is offensive and what is not.. you creat more problems...
1) you give some opportunities to sensor the public
2) who gets to determine what is hate speach and what is not..? 
3) some people are emotionally stronger than others 
If ur not strong enough to take the heat get out of the kitchen...

Free speech and hate speach have no paremeters 
Trying to create a paremeter will result in creating more issues...",EN,Male,11.0,minority,nig,
R_1FaiqWra56le8rJ,1.0,100.0,No one should be offended by speech. If we explain ourselves well to one another our perspectives on issues will get better.,Direct insults and threats.,EN,Male,25.0,minority,nig,
R_1FquF1g3DFYq3yW,1.0,100.0,"To target a particular group of people because of their physical features, beliefs etc",Abusing and unkind language,EN,Female,27.0,non-minority,nig,
R_1FsVwQ8X2ZE0mN0,1.0,100.0,Anything said that inflicts injury of the mind,Derogatory words,EN,Male,18.0,non-minority,nig,
R_1FxJIrgLVNMLDBq,0.0,99.0,,Its not true,EN,Female,17.0,minority,nig,
R_1FzDVLsL61vFUpN,1.0,100.0,Hate speech can be described as any speech that generalizes bitter description or comment about a group of people.,Unsubstantiated negative and offensive post,EN,Male,41.0,minority,nig,
R_1Fzx8QwRbNpCVVm,1.0,100.0,A negative comment directed to someone's personality and character rather than on facts of their speech,I believe in censorship of social media contents,EN,Male,19.0,non-minority,nig,
R_1g1HUcxqvoVqX4S,1.0,100.0,"Hate speech are a form of life threatening words, infact it can lead to the death of the victim of hate speech.",Like the personal life of someone... Especially if it is a secret.,EN,Female,4.0,non-minority,nig,
R_1g5Q7Mj40p3dmAs,1.0,100.0,I define it as anything against any or others illegally either direct or indirectly is call hate speech,I disagreed on it unless it contrary to the law,EN,Male,23.0,minority,nig,
R_1gdXQ8l7N8Ss7jA,1.0,100.0,I don't care about this,Anything should be allowed on social media,EN,Male,7.0,minority,nig,
R_1gecyxub7LehmYj,1.0,100.0,"Statements that indicate violence, deep-seated contempt and mental instability.",Threats.,EN,Female,20.0,non-minority,nig,
R_1H1tW1rUthbXSwa,1.0,100.0,It is what is said in falsehood against opinions or actual reality,Abuse or scandal,EN,Female,15.0,non-minority,nig,
R_1HbqtE4Foy9YaWj,1.0,100.0,"What constitutes hate speech differs from individual, what is ideal or one may be bad for the other. Tolerance is the watch word.",We learn from everything that's said good and bad. The social media companies need to stay afloat. Some of this in quote hate speech tend to bolster the fortunes of this social media companies. What we need to do is to create awareness to enable people see the underlying factors behind every discuss and the tactful always in balancing the outcomes.,EN,Male,32.0,minority,nig,
R_1HdhZuSQ7HHkOxH,1.0,100.0,As a speech that people don't consider important anymore.,Am happy to be among the members of the JAMB,EN,Female,3.0,minority,nig,
R_1hG8VwoMqJfPXcr,1.0,100.0,Any speech that will make an individual uncomfortable and not freling safe is hateful.,"Kill, death,",EN,Male,7.0,minority,nig,
R_1hHexLXcBJy2Vzt,1.0,100.0,"Any speech,or utrance that is deliberately posted so as to demean ,Redicule,Tarnish or lead to public embarrassment .I consider it as hate speech","it will amount to censorship people should be allowed to express their opinion but in a respectful,responsible and dignifying manner taking the right and feeling of others into considerstion",EN,Male,44.0,non-minority,nig,
R_1HiQ0uVwWy6Q9uK,1.0,100.0,Hate speech is a killer.it can lead some people to early grave.,"Social media is what keeps some of us alive, we should just amend and process words before saying it to someone else and let's always put the words to ourselves first.",EN,Female,15.0,minority,nig,
R_1Hivd7XtvApsUW0,1.0,100.0,By attacking religious institutions or faiths,Same sex marriage  and insulting some faiths or culture,EN,Male,18.0,non-minority,nig,
R_1hyar94gHWf0Bx4,1.0,100.0,Hate speech is an expression of negative thought about someone or something,"That's a big one. That simply means no one has right to freedom of speech, no observation,  no expression of  needs, in some of the rural areas and Then how can the citizens contribute to the growth and development of the nation. Because I'm very sure  that the development and growth of the nation is our responsibility all of us",EN,Male,24.0,non-minority,nig,
R_1ia28TzTxor5IqB,1.0,100.0,Any speech that incites violence or marginalization against any sect of people,"Violent words
Insults",EN,Female,8.0,non-minority,nig,
R_1IoUBDCo5L8NbVD,1.0,100.0,Hate speech is when what you said is not in line with the human attitude,No there should be freedom of speech,EN,Male,19.0,non-minority,nig,
R_1IoZhRz6wypWXrw,1.0,100.0,"Hate speech is abusive and denigrating of a person, race character, ethnicity or religion",Content should abhorrent to users. People must come to social media and feel safe and welcome,EN,Male,29.0,non-minority,nig,
R_1IQtgu7T279WoGX,1.0,100.0,Hate speech are speeches that can hurt the feelings of a particular group of people,Words which can hurt other people feelings,EN,Male,6.0,non-minority,nig,
R_1ISL1KM5dbR3eOq,1.0,100.0,Any speech capable of eliciting hatred or causing harm,As mentioned above,EN,Male,48.0,non-minority,nig,
R_1je72Y67s0AXeSR,1.0,100.0,Different opinions from different mindsets passed on in an offensive way,At least the social media should be able to curb what people say,EN,Female,14.0,non-minority,nig,
R_1jJHk3SI1iJrf3b,1.0,100.0,Hate speech in my opinion can be definited as a very offensive and disapproving speech on a particular situation,Support and entertaining crime,EN,Female,7.0,minority,nig,
R_1JS0tDjudxegPPK,1.0,100.0,Hate speech are speeches that can offend any legitimate group of people.,Anything that can hurt a legitimate group of people.,EN,Male,25.0,minority,nig,
R_1JVEWdIA8maJSls,1.0,100.0,Negative and and toxic content that doesn't help emotionally or productively,We should be able to express ourselves without harassment or prejudice from other third parties,EN,Male,17.0,non-minority,nig,
R_1jZoS7j5b8nm7NV,1.0,100.0,Any statement that hurts,it should be the right option,EN,Female,18.0,non-minority,nig,
R_1k0agohcpP7kM01,1.0,100.0,Hate speech is not good enough and it may cause a lot of damages to the people or country at large,People supposed to be free on social media always,EN,Female,20.0,non-minority,nig,
R_1KeGSUjdHJGlaon,1.0,100.0,Hate speech is any comments that is spoken out of malice,,EN,Female,26.0,minority,nig,
R_1kLANPM2n8arSfs,1.0,100.0,Speech that hurt other,Words that hurt other,EN,Female,19.0,minority,nig,
R_1l0PIlQv1I2nJck,0.0,99.0,"A speech directed to a person or group of people based on their faith, race, gender, healthbstatus or disability, financial status and/or principles",If anything is allowed to be said on social media we will have a space filled with hate and bitterness which will eventually leave the cyberspace and transfer to the physical world and the peace and understanding we have worked so hard to build will crumble ever so quickly.,EN,Male,23.0,non-minority,nig,
R_1LAJfWuinzEJjOl,1.0,100.0,Lack of understanding between some viers,Hate speech,EN,Male,15.0,minority,nig,
R_1lbqXsYVhmz0su5,1.0,100.0,"Hate speech is an ambiguous words, strong enough to cause anyone harm directly or indirectly (suicide) or to make one feel less of his/herself.",In my own words i believe social pages should moderate frees speech.,EN,Male,19.0,non-minority,nig,
R_1LdJAya5IHncwcE,0.0,99.0,"People always say what they feel, I see hate speech as a form of censorship from government. People can say what you don't like but I have no definition of hate speech","Yes somethings things can be offensive or there can be threats to life but if not reported, I don't think social media platforms have the right to censor peoples words.",EN,Female,13.0,minority,nig,
R_1LLKWWeApAZIykz,0.0,99.0,Hate speeches are spoken words that could induce a physical violence.,Social is about is a platform to air your opinion not verbally or physically forcing your opinions.,EN,Male,20.0,non-minority,nig,
R_1lmJgHtKQZa0rrg,0.0,99.0,"Statements that encourage people to hate another group of people, basically. That being said, almost all speech is hate speech to some degree.","
I'd say nothing. 
Everything should be allowed to be said and expressed. But users should be given tools to block or avoid what they don't like.
I don't support cancelling or banning. It will destroy freedom of expression, and encourage people to quickly attack  opinions they don't like by labelling them ""offensive"" or ""hate speech"".
There is NOTHING that should not be allowed on social media. Users should pick what they want to engage with and what to avoid.
",EN,Male,25.0,non-minority,nig,
R_1lsLqvDJeOcNEmC,1.0,100.0,Expression of thought,One should be allowed to express his or herself,EN,Male,20.0,non-minority,nig,
R_1LUrsDz26CFVVRv,1.0,100.0,Hate speech is mostly as results of negativity of one or group of people act,Rudeness to someone faith,EN,Male,32.0,non-minority,nig,
R_1LwdYCwyHSZZpXK,1.0,100.0,Hate speech is that speech that generate bitterness and anger in the audience and can lead to disunity and rancor.,Religious issues in a mixed faith forums and political issues a apolitical fora.,EN,Male,37.0,non-minority,nig,
R_1M4X1bQZvf0JqPa,1.0,100.0,"I don’t know it can be anything people are different,we all have different opinions and beliefs.",Personal life and religious beliefs,EN,Female,7.0,non-minority,nig,
R_1mntofp14XBNeiL,1.0,100.0,Abusive and insensitive words,Abusive and insensitive words,EN,Female,32.0,non-minority,nig,
R_1mQNvIz2cDWSFXF,1.0,100.0,Yes,,EN,Male,7.0,minority,nig,
R_1MR45keezCUnDVm,1.0,100.0,Not good,Everything should be said,EN,Male,23.0,minority,nig,
R_1n1NHT0Nopwa5NF,1.0,100.0,Being a victim or feeling so strongly about or against the subject or topic,"Personalized response to the person
Directing your dislike to the person, rather than what is been discussed",EN,Female,14.0,non-minority,nig,
R_1N85Cct5Qj3zSvx,1.0,100.0,"Any word or comment or statement that promotes violence against any group of people because of their race, gender, skin colour, religious beliefs, social preferences etc.","Swear words
Smearing 
Derogatory comments 
Racist comments 
Antisemitic, islamophobic, etc words
etc etc etc",EN,Male,47.0,non-minority,nig,
R_1Nnp7bpAvibIip1,1.0,100.0,To me hate speech is when you go all out to deliberately to be offensive to someone.,Racism and cyber bullying.,EN,Female,27.0,non-minority,nig,
R_1ob8RmLBLRhH9mp,1.0,100.0,I think hate speech is an offensive and insulting speech meant to annoy someone,Hate speech should not be allowed,EN,Female,4.0,minority,nig,
R_1obYb1BZRlMIGg4,1.0,100.0,A hate speech are words that aggreviate emulsion,No idea,EN,Male,47.0,non-minority,nig,
R_1ok97kZKniPMsaY,1.0,100.0,Speech that endangers the freedom of a particular sect or people.,Anything that could endanger the freedom of others.,EN,Male,7.0,non-minority,nig,
R_1ot2dRz0Jq482AR,1.0,100.0,Hate speech offends another person,,EN,Female,32.0,non-minority,nig,
R_1OVqncEj3sYQ2wb,1.0,100.0,Aggressive and life threatening speeches.,"Threat to health, wellbeing and threat to life.",EN,Male,40.0,non-minority,nig,
R_1OxcuIlWifA2omT,1.0,100.0,Speech that is injurious to another and can invite others to violence,Anything that incites violence or that false under verbal abuse.,EN,Female,24.0,non-minority,nig,
R_1P5KcEALuhmp00H,1.0,100.0,Hate speech is when one posts or replies underneath another person’s post with offensive and demeaning words that has a potential of causing emotional pain to the other.,Hurtful statements and comments should be banned on social media,EN,Female,17.0,non-minority,nig,
R_1pKjhyXZhEexFIS,1.0,100.0,"Hate speach is when you make uncomplimentary statement about another person particularly about his religion, tribe or political leaning.",Abuse.,EN,Male,53.0,non-minority,nig,
R_1pRV9cyISCLBvNI,1.0,100.0,Offensive opinions or speech,Things concerning racism and body shaming,EN,Male,7.0,non-minority,nig,
R_1Q0EY9frXqU4BFQ,1.0,100.0,One that could encourage physical attack without lawful justification.,"Anything that encourages physical attack on persons based on their skin color, origin or beliefs, but definitely not speeches that show dislike of extremities. Whereas gays should be allowed to live their lives those who think such way of life is wrong should not be hounded for expressing their views.",EN,Male,42.0,non-minority,nig,
R_1q9REKeyZlK3fdr,1.0,100.0,,"Yes
",EN,Male,7.0,minority,nig,
R_1QbghuTQIKxPmnh,1.0,100.0,Hate speech in my opinion voiced as a result of some particular leanings of a person in particular areas which most times instigates or promotes violence or/and hatred towards people of such meanings.,Hate speech should not be allowed on social media.,EN,Male,20.0,minority,nig,
R_1qfv8JXBMmVZHMN,1.0,100.0,Hate speech is any form of deforming words use by a person to downgrade its image in one way or the other.,"Social media platforms are purposely made to connect people from different places and background, with the purpose of having fun and exchange ideas, culture and opinion.
People should only be allowed to talk about some selected issues locally, regionally and globally.",EN,Male,19.0,non-minority,nig,
R_1QgEwv35CDM1vr0,1.0,100.0,"Hate Speech are abusive words that promotes discrimination based on race, religion or ethnicity","Anything promoting pedophilia, incest, or drug use",EN,Male,7.0,non-minority,nig,
R_1Qi76njyAepNFCI,1.0,100.0,Hate speech is a speech that one makes with bias mind.,Violation of freedom of speech,EN,Female,33.0,non-minority,nig,
R_1QKpu79wgDI5zGy,1.0,100.0,Any statements that is offensive and demaning to another person.,Abusive words or hate and offensive words,EN,Male,24.0,non-minority,nig,
R_1qUlj4fmVJi6Xmt,1.0,100.0,Any statement made in public that reveals hate against another or others,Anything you say or do online that conveys lack of moral values and sense of responsibility,EN,Male,30.0,minority,nig,
R_1r0U6TuH0GR0kAI,1.0,100.0,Hate speech are hateful and degrading words said to someone else,Hateful words,EN,Female,11.0,non-minority,nig,
R_1r2Zn0lzyICZEhi,1.0,100.0,Any speech that hurts or threatens other people's existence or comfort.,Hate or Hurting words.,EN,Male,23.0,non-minority,nig,
R_1re6pzaGm1J9lTp,1.0,100.0,"A speech that directly attack people based on origin, religion, race among others.",Offensive words. Curse words,EN,Male,8.0,non-minority,nig,
R_1reocI5RzSQC5zp,1.0,100.0,Speech made to target an individual or institution with harmful opinion which is capable of character defamation.,"Freedom of speech should be allowed however it does not give to freedom verbally talk nonsense, write nonsense or even in any form of demonstration you may call drama /movies .",EN,Male,41.0,minority,nig,
R_1rHP3FRWdxsfNVw,1.0,100.0,"Any form of speech that could attack one's personality, emotions, identity, social status, even if the speaker doesn't intend to inflict any pain.","Condemning individuals' way of live, way of thought etc",EN,Female,21.0,non-minority,nig,
R_1rHU8rpyR6dogMX,1.0,100.0,Hate speech is any word or saying that instigates hostility and can cause violence.,"People might not know the existence of certain opinions, the advantages and disadvantages of actions and respect for acts and behaviour of others",EN,Male,32.0,minority,nig,
R_1rOmvxuf35QHhUp,1.0,100.0,"When people knowingly concuct false information to bring someone down, without proof.","Every thing must be said but not everything will be accepted because in every statement there's something to learn or take advantage of, what constitutes error to one might be educative to another, but people should understand every writeup with every sense of humor.
",EN,Male,49.0,minority,nig,
R_20NC3Gutunf1uDA,1.0,100.0,Hate speech is evil,Hate speech,EN,Male,20.0,non-minority,nig,
R_20SzaZ4ontaxA0B,1.0,100.0,"Well, hate speech is exactly what it is. It is aimed at maligning the person it is directed at and not even with the aim of adjusting their point of view.
","People should not be allowed to advocate for porn and paedophilia, neither should people advocate sexism....",EN,Male,1.0,non-minority,nig,
R_20YBNRi7tOOqhGN,1.0,100.0,hate speech is a speech that  publicly expresses hate or an volience to a person or group.,"Castigating 
Judging
Hurtful words
Insensitive",EN,Female,19.0,non-minority,nig,
R_210V7FTn8HOh9mE,1.0,100.0,"Hate speeches are abusive words that a person or group of people may use to sabotage someone's personality, beliefs, race, etc. If the sabotage may cause emotional,  psychological, or physical threats to the person.","It may result in tribal cleansing and genocide like what happened in Rwanda in 1994 when someone called another tribe cockroaches. And may result in societal violence like what happened in Lagos 2020 Lekki tollgate shooting following hashtag ""ENDSARS"" in social media.",EN,Male,19.0,non-minority,nig,
R_216qDMfkHwNhCQ1,1.0,100.0,A speech that is meant to dehumanize or traumatize the listener making them loose self esteem.,Any speech with diction describing violence of any form or descriptive that dehumanize and traumatize.,EN,Male,33.0,non-minority,nig,
R_21GtPpJoqcFx5bz,1.0,100.0,Hate speech to me is something you say knowing fully well that someone could get hurt or feel bad as a result of such statement and not even minding,There will be serious but unnecessary enmities,EN,Male,7.0,non-minority,nig,
R_22E8j5RFgy45wv2,1.0,100.0,Abusive words,I'm okay with that,EN,Male,20.0,minority,nig,
R_23gzB2JxARLdALv,1.0,100.0,Harmfull,Harmfull and hatefull speeches,EN,Male,17.0,non-minority,nig,
R_23VQjsXIgMZGHge,1.0,100.0,Making statement based on sentiment,Hate speech,EN,Male,35.0,minority,nig,
R_246RTfbLkUllo06,1.0,100.0,Statement made by people that can hurt others or damage their personalities,Blackmail and covert insinuations about personal issues,EN,Female,40.0,non-minority,nig,
R_247qEJ7biCsJvTn,1.0,100.0,Hate Speech is when you interject into a post and begin to get personal about it,We should not talk about the Royal Family.The Family member of a contender you do not know nor have any personal information from,EN,Female,24.0,minority,nig,
R_24BgLLdNo6P1O8I,1.0,100.0,Hate speech ia any word or sentences against or deregulated to other people,Social media should be be free but regulated by the online community not government,EN,Male,35.0,minority,nig,
R_24C208SZEgEEiqK,1.0,100.0,"I believe hate speech is totally subjective, and as such should not even be a matter of consideration. Some statements may be interpreted as hate speech by some, while others won't see it that way.
To me, the matter of hate speech or offensive statement should be addressed personally.
If someone doesn't like some post by some people, they should block the post or the person that posts such things.
Censorship is never good for humanity in the long run.
I don't like everything I see on social media, but I will never support censorship, and I will not even call it hate speech.
Summarily, hate speech is a matter of personal opinion. It is subjective. Any statement can be interpreted as hate speech or not. Hate speech doesn't exist universally, it is personal. It should not even be a matter of consideration on social media.","Nothing.
Everything should be allowed.
That is how humans communicate and grow.
Get offended by a statement. Get over it. Grow.  If it offends someone so bad, the person should block the source of the disturbing statement.

Nothing should be banned, censored or removed from social media (or anywhere else)",EN,Male,25.0,non-minority,nig,
R_24hB9zof4WkklG9,1.0,100.0,"Any form of communication that tends to intigate violence against an individual, ethnic group , organization or government etc.","Talks about wars, religious and ethnic discrimination should be banned.",EN,Female,13.0,non-minority,nig,
R_27DnK70DkYlkMdB,1.0,100.0,"Hate speech is a speech that is intended to harm or promote harmful ideology against an innocent person or an innocent group of people, especially the monority or the disadvantaged.",Free speech should be allowed on social media because I believe reasonable discourse would overthrow hateful or unreasonable ideology.,EN,Male,7.0,minority,nig,
R_27eYsekm2ZXPtro,1.0,100.0,Any issues that have the tendecy to trigger violent reactions from a person or Group of people,Delicate issues like religion and belief system,EN,Male,17.0,non-minority,nig,
R_27KG5SGZpE0feeC,1.0,100.0,Comments that have no logical reasoning and is aim as an attack towards a person or group of people.,I think people should be allow to share their views but some guidelines in doing so,EN,Female,19.0,minority,nig,
R_27UqOC26D3m61oO,1.0,100.0,A hate speech is a show of hatred for a particular content with speech,Offensive and hate speech,EN,Male,4.0,non-minority,nig,
R_27UVm8JcXKWkktj,1.0,100.0,insult,Private think,EN,Male,11.0,minority,nig,
R_28SYwJjbb4Qt0Q3,1.0,100.0,Any word or words that could trigger a wave of hate or hatred for a particular group of people.,Not everything should be allowed on social media... regulation of certain posts should be done.,EN,Male,26.0,minority,nig,
R_2a9RAKjVJomjoQz,1.0,100.0,Good question... I can't find the right words now.,I will kill you,EN,Male,5.0,non-minority,nig,
R_2AMXqEtouBvXK03,1.0,100.0,Expression of self experiences,it suck's as hell and it's of no use,EN,Male,40.0,non-minority,nig,
R_2ASC2hxWzU3AbQ6,1.0,100.0,Hate speech is a societal destroyer as it consumes any society like a wild fire.,"If anything should not be allowed to on social media, then the aim of the platform is baseless.",EN,Male,30.0,non-minority,nig,
R_2b3kX6WRdGKxeiO,1.0,100.0,Hate speech  is one that totally down grade the essence of the individual and looks to preclude them from  the community,,EN,Male,46.0,minority,nig,
R_2b41e7MJct5uhTD,1.0,100.0,"No word is hate speech, it is an opinion from the person who is making it.","I will kill you. 
I will destroy you. 
I hate you.",EN,Male,39.0,non-minority,nig,
R_2Bao5UQ7ozKmfN7,1.0,100.0,"hate speech” refers to offensive discourse targeting a group or an individual based on inherent characteristics (such as race, religion or gender) and that may threaten social peace",Insults and body shaming should be,EN,Male,21.0,non-minority,nig,
R_2BhOZCM1eUMCgy8,1.0,100.0,"A speech that targets someone,with an intention to hurt/harm such.",Both hate and offensive speeches shouldn't be allowed.,EN,Female,17.0,non-minority,nig,
R_2bKoSJ9SE9kBvdx,1.0,100.0,Should be Evaluated and give Guidance for Democratisation,Is Democracy. People should air their views Democratically and Constitutionally,EN,Male,48.0,non-minority,nig,
R_2bNMuPMyNFcGiwU,1.0,100.0,Hate speech is an offences talk,Evil talk,EN,Female,14.0,minority,nig,
R_2cdXERSlioYX8Eo,0.0,99.0,"Racial slurs, memes featuring racism, racial slogans.racial language","Speaking bad against people of colour, posting racial memes.",EN,Female,39.0,minority,nig,
R_2CsjEl1AfH2eATZ,1.0,100.0,Hate speech is the way you dent and destroy one's image by saying unpleasant things which affects the personality of the person physically and psychologically,Things are meant to be said on social media but be mindful of others feelings,EN,Female,22.0,minority,nig,
R_2dEb7LrUSWuC4DZ,1.0,100.0,Whatever the government or service provider sees as offensive and not serving their interest.,Instigate violence of any form and say blatant lies and untruth against a person or group of people.,EN,Male,26.0,minority,nig,
R_2dHoj5PEJajG7We,1.0,100.0,"Any demeaning, dehumanizing speech targeted at a (minority) group, and is capable of inciting (physical and psychological) violence and attack.","No racial slurs and insults.
No threats should be allowed because of an opinion expressed.
",EN,Male,11.0,non-minority,nig,
R_2dL4I22ExMJlrBH,1.0,100.0,"Derogatory terms against people with different opinions, religion or race from",Hurtful and spiteful words,EN,Female,37.0,non-minority,nig,
R_2dpglJ6tatkNLM1,1.0,100.0,Offensive to religion culture or race,Racism,EN,Female,9.0,minority,nig,
R_2e2MG8q4PYBDsK1,1.0,100.0," I define hate speech as strongly expressing your opinion about something you know absolutely nothing about.
","Your opinion about any political party which you belong to or you don't.
your opinion about someone's body or have the choose to live their lives.
",EN,Female,13.0,minority,nig,
R_2E4xD7xMRbckbPR,1.0,100.0,Hate speech is what is said just to arouse and instigate anger and other negative emotions against others.,"Insulting, unconstructive and vulgar statements",EN,Male,5.0,minority,nig,
R_2e9Xi5eJS4Z8qTr,1.0,100.0,Specifically speaking ill about someone or something,"It will go a long way in alleviating hate speech and it like.
",EN,Male,8.0,non-minority,nig,
R_2EiNBfwM1GxuvE4,1.0,100.0,"A speech targeting someone's personality, character, diginity, religion, tribe, race, country or employment.",Unguided utterances against personality.,EN,Male,28.0,non-minority,nig,
R_2eX2VOLZnZN5Pe8,0.0,99.0,Any speech or written opinion that unjustly harms a person or group of persons.,It wouldn't be 'social media',EN,Male,21.0,minority,nig,
R_2f7i0L70lGNg3y0,1.0,100.0,"Hate speech is saying something to a particular person or group that can tigger violence or fight, war etc","Any thing that can tigger war, fight or violence",EN,Female,7.0,non-minority,nig,
R_2fBdxxp2j59LaPu,0.0,99.0,"I would define hate speech as any post or comment that that is targeted to undermine, belittle, criticize and incite others to aggression or violence.",Anything that's not constructive shouldn't be allowed on social media,EN,Female,23.0,non-minority,nig,
R_2fffdpg1UI7bcKX,1.0,100.0,A statement that violates someone else's rights,Vulgar words,EN,Male,7.0,non-minority,nig,
