ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_0SXycz8D6UfdwPv,1.0,100.0,Hate speech is when false statements are made about any community/ group of people. Even talking and writing stuff that can harm a group of people cannot be accepted under the garb of freedom of speech..,There is a thin line between giving your political/ religious views and making fun or speaking in a derogatory way. People should be sensitized about this.,EN-GB,Female,49.0,minority,indeng,
R_0wfUai1lJLCfrlT,1.0,100.0,"When it makes fun of someone's religion somebody's eating habits, someone's way of dressing, someone's lifestyle.",I believe when anyone wants you to only listen or follow only what they say. Everyone has a right to believe or say what they wish to but not forcing the others to follow.,EN-GB,Male,47.0,minority,indeng,
R_10Dc2FntF9HZJru,0.0,99.0,Anything that is derogatory to aperson community state or country.but at this time we must be aware that most are just bored and wagging their tongues or here..their fingers to message ...most may mean nothing...so...use ur brains...don't respond to each and every comment...it doesn't need it,Hate speech against person or religion or even govt .no violent posts.no posts against the country.u can be critical of others but don't put personal abuses or offensive content on anything.,EN-GB,Female,36.0,non-minority,indeng,
R_10IQdt2KCf35ubP,1.0,100.0,Hate speech is which instigates people and ask them to turn violent if the person does not agree to the hate speakers point of view.,Things instigating violence and sex should not be allowed,EN-GB,Male,54.0,non-minority,indeng,
R_10NV3bGNRF0qCIQ,1.0,100.0,"It's towards specific community on the basis of religion, race, colour and caste which generates anger and hatred.",Comments about other people beliefs.,EN-GB,Female,21.0,minority,indeng,
R_10qQMzlNw6XdtCb,1.0,100.0,"Something which directly or or indirectly slaughter someone's character, threatening, sexist comments, derogatory and confidence shattering comments.","Something which directly or or indirectly slaughter someone's character, threatening, sexist comments, derogatory and confidence shattering comments,",EN-GB,Female,17.0,non-minority,indeng,
R_10rylBEfovlU8nw,1.0,100.0,"Hate speech should be considered something that deeply bothers the victim on an ""actual"" real world problem and disturbs the well being of the victim.",Everyone should be allowed to have their opinion and voice it.,EN-GB,Male,8.0,non-minority,indeng,
R_10U9bWSrExnXN1N,1.0,100.0,Hate speech emanates from narrow minded souls who are either lost their minds or wisdom. Rationality rules. One  should practice objectivity and detachment to see what is truth.,"Disrespecting the elected leaders, country, culture, and history. Faul languages, threats, belittling others culture and faiths. Any thing that constitute an unlawfull act.",EN-GB,Male,53.0,non-minority,indeng,
R_11iuKsrlPn0px32,1.0,100.0,Hatred against any demographic section,"Hatred, threats",EN-GB,Female,7.0,non-minority,indeng,
R_11Xa73oQqLlAtqU,1.0,100.0,"Speech showing hatred against person, community, country, animals or things",Hate speech n offensive language,EN-GB,Male,34.0,non-minority,indeng,
R_124PBaLKU54oWtY,1.0,100.0,"Any content that is personal attack on any community, person, caste, religion race etc, based on intolerance is hate in my opinion.","Personally, we should not discuss matters of religion or faith because  these are personal beliefs based on their religion as long as it does not constitite a threat to others.",EN-GB,Male,56.0,minority,indeng,
R_129iTl9bdqAX936,1.0,100.0,"I 
dont no",Yes dani chaiya,EN-GB,Female,21.0,,indeng,
R_12aucxPK38WbKwm,1.0,100.0,"Hate speech is a set of words or sentences that makes certain readers feel insulted, assaulted,humiliated or ill-treated..",Pointing out religius weaknesses of any religion or community or race or a creed should never b allowed and threatening content must b treaded with hard hammer,EN-GB,Male,15.0,minority,indeng,
R_12bUKBDFIGg4uYj,1.0,100.0,Hating and threatening a person because of a difference in opinion.,"Die, kill. 
",EN-GB,Female,14.0,non-minority,indeng,
R_12DMmZZumtLKo18,1.0,100.0,One should have high EQ,"Harassment, sexual content, death words, threatened, etc...",EN-GB,Female,7.0,minority,indeng,
R_12DV3KST83HoEGx,0.0,99.0,"Targeted violence inducing speech, personal threats.",Personal threats,EN-GB,Female,19.0,non-minority,indeng,
R_12feesiUNJAQaf0,1.0,100.0,Violent threat issued against a group of people that can trigger violence or harmful behaviour in society,Constructive feedback and non violent comments abd discussion even if it hurts sentiment is fine,EN-GB,Male,22.0,non-minority,indeng,
R_12hvZcvCvdg89Xa,1.0,100.0,"Insults, expression of hatredness, dominance, bad words, annoying language for others, make others inferior, body shaming, racism, illicit behavior and language, filthy language.","Insults, expression of hatredness, dominance, bad words, annoying language for others, make others inferior, body shaming, racism, illicit behavior and language, filthy language.",EN-GB,Male,42.0,non-minority,indeng,
R_12J5xi16tPXBbu4,0.0,99.0,Hate speech is when the consequences do a lot of damage..,Opinions that make no sense and be ones a personal attack,EN-GB,Female,44.0,minority,indeng,
R_12lmTroubACm1X6,1.0,100.0,"When someone targets a religion, and religious sentiment gets hurt","Religious hate speech, mocking any religion should be banned",EN-GB,Male,17.0,non-minority,indeng,
R_12nHe3WvrcyWPbk,1.0,100.0,"Hate speech is saying vile, untrue and nasty things about a person/s, religion, sexuality etc., with an intention to stir up trouble and incite hatred in others towards the person/s, religion, sexuality etc.","People should not be allowed to make personal threats, bully or state things without facts to back it up",EN-GB,Female,38.0,minority,indeng,
R_12RVeAPKfNhTZwk,1.0,100.0,"A speech which is not only offensive but issues threats to someone, especially a minority of any kind.","You aren't entitled to ask anyone to leave the countey
You aren't entitled to use social media to wish death or violence upon someone.
You aren't entitled to make hateful generalisations about a community that is seeped in bigotry and lack of both knowledge and empathy.",EN-GB,Female,19.0,minority,indeng,
R_1BOVnUaekgk7Vqg,1.0,100.0,"Abusive words, threats, disrespect, getting personal.","Abuses, disrespect, religious disrespect, threats, mocking.",EN-GB,Female,10.0,non-minority,indeng,
R_1C7soRawWzEdFEa,1.0,100.0,People should be free to speak their minds but they have no right to offend someone without much reason... And those who react to hate speech mindlessly should think carefully cause we don't know how our one word can affect someone's life,"We shouldn't discuss other's personal life without their permission and we can't criticize people


",EN-GB,Female,4.0,non-minority,indeng,
R_1C8fA3ILAtBuldH,0.0,99.0,anything that directly threatens someone or incites violence against a person or a community,"""such people should all be castrated/killed""",EN-GB,Male,33.0,non-minority,indeng,
R_1CK1VdiHdxddk74,1.0,100.0,Direct physical threat. Direct threat or inciting others to threaten me directly.,"Too many to outline. Extremely graphic and direct indication of violence to a person, group, community, or nation.",EN-GB,Male,26.0,non-minority,indeng,
R_1Clp4jtZkb0RPZp,1.0,100.0,Something which is offensive to any individual or group,,EN-GB,Male,13.0,minority,indeng,
R_1CmgT7byzSDSf7y,1.0,100.0,People who don't respect the boundaries of people and their beliefs.,"People should be allowed to say anything on social media but there should be legal consequences if it hurts the sentiments of people which infringes their constitutional rights such as right to life, right to practice their religion, right to liberty etc",EN-GB,Male,10.0,non-minority,indeng,
R_1cSXQrtaKkhdvRw,1.0,100.0,Hate Speech would constitute targeted hatred with strong consequential sentiments towards any group of humans,Social Media should be as free as the laws of the country permit it to be. Opinions can be offensive but all the people have the opportunity to share their counter opinions.,EN-GB,Male,15.0,non-minority,indeng,
R_1cTA5o5YMUpqP4Y,1.0,100.0,If it is offensive to a certain section of people,Nothing,EN-GB,Male,14.0,non-minority,indeng,
R_1d6xlj4VUZJxFMC,1.0,100.0,Hate speech is something when you reply by getting angry and you don't get to conclusion about the main point.,We don't have any right to stop people to express their feeling whether it's so called good or bad.,EN-GB,Male,10.0,non-minority,indeng,
R_1dbMeTsBo1gyxNq,1.0,100.0,,"Without knowing the actual truth and events, no one should start any hate speech, blackmail, threats or negative comments.",EN-GB,Male,26.0,non-minority,indeng,
R_1DJ9455uGUdMI1P,1.0,100.0,"Spiteful and inciting comments that are targeted towards a particular group/ demographic/ people with the desire to provoke and cause harm. Comments that threaten one’s freedom to form one’s own opinion.
Personally, I respect everyone’s opinion since their opinion doesn’t threaten my being.","Social Media is much like society… everyone if given a chance would love to control what other’s say. Some would like to be elected custodians of it while some others might want Vito power because of entitlement. Much like in society, despite having such custodians and title holders, crime isn’t extinct. Honestly, I chuckle at the thought of someone wanting to control users on the internet. Delusion of grandeur is what that seems like to me.",EN-GB,Female,30.0,non-minority,indeng,
R_1DNDauWmFZH2Qld,1.0,100.0,I think that hate speech should be defined before I opine on the subject.,"Rape depictions, child pornography.",EN-GB,Male,25.0,non-minority,indeng,
R_1DnWTqtU0x1hFQM,0.0,99.0,The use of offensive language and the threat of violence against individuals or communities.,The use of offensive language and the threat of violence against individuals or communities.,EN-GB,Female,41.0,minority,indeng,
R_1DNZALcmzz8j1Ha,1.0,100.0,"Something negative and personal, directed towards one person/ an entire community/ a way of living.",Anything that intentionally harms anyone should be banned.,EN-GB,Female,16.0,non-minority,indeng,
R_1DtF292DZzWQcrt,1.0,100.0,"Any speech written with an intention to harm or kill others is a hate speech. However, when someone is speaking the truth no matter the language, it cannot be classified as a hate speech.","Nothing. The paper doesn't control what to be witten on it. So is the social platform which should not have any right to regulate what to be posted on it. If the content is offensive or harrassment then there are judicial bodies, authorities inside that country and lawmakers to take up action against it. However, if there is false and fake content which is proven inside the COURTS of any country then under the order of that court, the social media running in that country must comply to the rules and regulations within that country. A private media organization NEVER have more powers to violate the integrity of that country.",EN-GB,Female,5.0,non-minority,indeng,
R_1DU1Wgsu3X4pZCD,1.0,100.0,"Hate speech is something that expresses and encourages hate towards Religious groups or acts as force that creates negative or degrading image about any particular religion,  caste, race or political leaning and encourages hate towards them through misinformation ,  targeted social media attacks and threats.","Insults directed towards religion texts, prophets, holy books, expression of love towards any gender should not be suppressed, racism, anti migration campaigns and minority suppression and targeted posts on any particular religion shouldn't be allowed and must be removed immediately after being reported.",EN-GB,Female,9.0,minority,indeng,
R_1DuLVnkU5RZPf6v,1.0,100.0,Hate speech can be some sentence that is just way above the limit. I know jokes are fine. Even i have seen many offensive jokes and laughed at them. Because THEY ARE JOKES. Hate speech is no joke. Its like killing the feelings of the person by insulting him/her in a not-so-funny manner.,I think conservative thinking like bad facts about women and political opinions should be banned.,EN-GB,Male,12.0,minority,indeng,
R_1DuulmK7g1Ief89,1.0,100.0,Hate speech is something that hurts others beliefs,"Anything that hurts others, questioning ones beliefs, etc",EN-GB,Female,24.0,non-minority,indeng,
R_1DXNR8mSd80Lsgz,1.0,100.0,"Undue advantage of caste
Religious bias 
Disrespectful political comments",Disrespectful comments without any reason,EN-GB,Female,38.0,non-minority,indeng,
R_1E0wE8C4BjohYL1,1.0,100.0,"Which hate among group of people
 O",Only hate,EN-GB,Male,55.0,non-minority,indeng,
R_1E6UdQT7KvUsyHT,1.0,100.0,Targeting persons ethnicity color race and cast,Using threatening word.. biased based on gender,EN-GB,Male,27.0,non-minority,indeng,
R_1EjtEmnHwzdWchZ,0.0,99.0,"Any kind of threat, abusive language, verbal assault, etc",,EN-GB,Male,13.0,non-minority,indeng,
R_1eM23MIsgsSWuAZ,1.0,100.0,There is no hate speech,No hate speech,EN-GB,Male,18.0,non-minority,indeng,
R_1eQdpJtCtV67znM,1.0,100.0,People should be allowed to express their views with reason and logic.,I am very touchy about religious freedom. Nobody should be allowed to speak against others religious beliefs and practices.,EN-GB,Male,49.0,minority,indeng,
R_1eqOV6n0ZxPHJ0b,1.0,100.0,"Hate speech is something which is mostly attacking an individual sex, caste, race and religion. 
If a person is posting an opinion, they should be ready to take other's opinion as well. But the person giving an opinion back, needs to have limits and should not cross those for the sake of humanity.","Social Media is a open platform for ""humans"". People should have that basic etiquettes even when on social media. Typing unnecessary comments behind the computer screen is very easy. For the sake of humanity, one should be within limits and should read the comment before posting it. Keep yourself in their shoes and then if you think it is applicable for you as well, then go on, post it. One needs to remember that from age 5-90, each and every ""human"" is now a netizen. Better to act like a ""human"".",EN-GB,Female,6.0,non-minority,indeng,
R_1eXBLAkC2KmZdyV,1.0,100.0,"Words that are used deliberately to incite hatred against a caste, creed, community, religious belief system and calls for harm to be done to them",Insulting religion or faith,EN-GB,Male,31.0,minority,indeng,
R_1eyD6DpvnBMZPCo,1.0,100.0,"Hate speech is categorically demeaning, threatening communities/ individuals, and generalizing negativity in a group or community. Hate speech is also accusing a person/ people or groups or communities without any basis of facts or history.","All must be allowed to express their views on social media, but as a civilized society, expressions should not be targeted to hurt or abuse or belittle someone else either a person or a group, or a community. With modern technology, social media companies can make this happen.",EN-GB,Female,43.0,non-minority,indeng,
R_1eyoGZVwtuQYclS,1.0,100.0,Hate speech is something that humiliates or insults someone's feelings may it be personal or religious. Threat is also a form of hate speech. Hurling abuses and throwing derogatory remarks is also one of a kind.,"Abusive words, targeting someone's community, badly commenting on someone's religion, assassination of character, using derogatory remarks to prove your point and so on should be stopped.
",EN-GB,Female,9.0,minority,indeng,
R_1F2qVwO7zOXbm6s,1.0,100.0,"Any speech that triggers a feeling of hatred in the minds of a larger section of the society and infuse in them an impulse to react regressively and mindlessly and an urge unleash violence on the targetted. 

Any speech that disrupts the amity in the society and tries to sow rancor and create a wedge between different sections of people and ruffles the peace and harmony in the country","Derogatory abusive and ill motivated remarks on any religion, be it minority or majority, 
Abusive and unparliamentary words, epithets, quotes
Fabricated stories, blatant lies
Ridiculing one's belief system or affiliation 
Racial remarks",EN-GB,Male,53.0,,indeng,
R_1fcFzNav3kXWYh5,1.0,100.0,People who just consider one side of the story,Half truth shouldn't be allows,EN-GB,Male,16.0,non-minority,indeng,
R_1fdDSrj589SHQlD,1.0,100.0,Bqd speeches,"I think any kind of abusing,bad words should not be allowed",EN-GB,Male,25.0,non-minority,indeng,
R_1ffTRuCmANscyz2,1.0,100.0,"Hate speech on when individuals or groups are targetted because of their gender, ethnicity , religion, political affiliations , color, nationality, eating habits, dress etc.","Hate speech, war mongering, call for violence should be barred from the social media.",EN-GB,Male,45.0,minority,indeng,
R_1FH3f8JopIT8MMN,1.0,100.0,"Speech involving racism, discrimination",Racist sextet discriminatory remarks,EN-GB,Male,39.0,non-minority,indeng,
R_1FhU4dyoOq5ZSj9,1.0,100.0,Hate speech and language of the week of August and I will be in touch with the surveys,Social media is committed to society so unnecessary spaces is goods for banning,EN-GB,Male,8.0,minority,indeng,
R_1FljIwuPisziAUc,1.0,100.0,In my opinion the hate speech is only that whch tries to denigrate my Prophet Muhammad Peace be upon him and any of his teachings,Undue hate to my prophet Muhammad PBUH,EN-GB,Male,18.0,minority,indeng,
R_1fmhByAptt8nN7A,1.0,100.0,Using bad words to criticize someone or something.,Only truth.,EN-GB,Female,18.0,non-minority,indeng,
R_1FnrbWdbLcdsDqI,1.0,100.0,"Its something that provokes hatred, animosity, hostility and hurts the sentiments of those who might not have intended to convey their message as people interpreted it. In my opinion everybody has a right to freedom of speech and expression but not everything has to go through vile posts or comments i think it is unwarranted.","There are far worse things said on social media that one doesnt deserve. I understand people have different opinions, likes or dislikes, however one should refrain from saying certain things that sound harsh or hurtful. I reckon criticism should be constructive not destructive.",EN-GB,Male,16.0,non-minority,indeng,
R_1FnUtThFz6kODpY,1.0,100.0,It is like sometimes unethical,Everyone have their own view points. If you don’t agree just ignore the post instead of starting an arguement,EN-GB,Female,21.0,minority,indeng,
R_1FQ7OgNevER6FKj,1.0,100.0,Hate speech is something that causes social unrest.,Anything that is posted on social that leads to social unrest should be banned,EN-GB,Male,30.0,minority,indeng,
R_1FQeXNNBc0MrWUb,1.0,100.0,Anything targeting a minority or disadvantaged community as a whole,Offensive and hateful things not Targeted at individuals but at a common trait/ community etc.,EN-GB,Female,8.0,minority,indeng,
R_1Fs4tvAjXu4fBjA,1.0,100.0,"slangs, negative warp of mind",basic nessicities of 'livng',EN-GB,Male,4.0,minority,indeng,
R_1fZuoPvQYdIa8wI,1.0,100.0,"Any form of public or private communication that encourages and/ or instigates others to agree to discriminate and act violently against a person or group (religious, coloured, ethnic, gender, age, race, nationality, differently abled, profession or occupation), minority, tribal, indigenous people.",Begs the question...,EN-GB,Male,53.0,minority,indeng,
R_1g09zU3SUtg2e1H,1.0,100.0,"Hate speech is something in which a person, caste or religion is described as worthless than the person, caste or religion making the hate speech.",,EN-GB,Male,45.0,non-minority,indeng,
R_1g0l4q0VXGQ5aRO,0.0,99.0,Everyone has a right to say their opinion and we can't expect all 5 fingers to be same. Let them talk but the social media should put a line and monitor the speech and if it's offensive they can remove it with their artificial intelligence,Hate speech against anyone or anything should be removed with their artificial intelligence. It's their responsibility,EN-GB,Female,34.0,minority,indeng,
R_1g0lhywLGjrVJgM,1.0,100.0,Hate speech is exactly what the above statement mentions. Different ideas from different people. It’s your opinion against mine. God is the best judge of what’s within each person’s hearts.,"The internet in itself contains as much information as humanly possible. Social media should allow people to share their thoughts, feelings and opinions freely. If one is bothered by something shared on social media then they must make the effort to be sociable and have a conversation with the individual or party involved out of love.",EN-GB,Male,18.0,non-minority,indeng,
R_1g85gQet4Ho3WWa,1.0,100.0,"Call for physical harm, publishing of compromising pictures, morphing pictures etc",There should be regulations when physical threats are called for,EN-GB,Female,13.0,non-minority,indeng,
R_1gA4byhGmM9txk2,0.0,99.0,"Anything that discriminates against a person based on their caste, religion, disabilities,color,race,sexual orientation/identity","Opinions about gay marriage, abortions, religious compulsions , caste privilege",EN-GB,Female,28.0,non-minority,indeng,
R_1gBAWyfvcKH7yUB,1.0,100.0,"Content to induce hate, invite violence, or hatred targeted to a particular group","Offensive language/behaviour to outrage the modesty of any person irrespective of gender
Animal cruelty
Hateful and discriminatory content against any group 
Threats of violence",EN-GB,Female,14.0,non-minority,indeng,
R_1gCNNTQb9ktHx8w,1.0,100.0,Nothing to say,Nothing to say,EN-GB,Female,30.0,non-minority,indeng,
R_1GD34w6MY5zLxcm,1.0,100.0,Something that hurts a person/ society. Always insulting and never appreciating. Using vulgar language.,Not to use foul language,EN-GB,Female,35.0,non-minority,indeng,
R_1gFKyYAGlHlf8Aj,1.0,100.0,Critisize other religions,About religion,EN-GB,Male,22.0,non-minority,indeng,
R_1GIbwsuZl2JBZTo,1.0,100.0,Hate speech is not offensive.Peoples are ignore it.,Nothing,EN-GB,Male,30.0,non-minority,indeng,
R_1gjYW6pqNQeLzJh,1.0,100.0,"Threats of violence and bodily harm, degrading and targeting minority communities, inciting acts of violence, spreading rumours and blatant lies online.",Same as above,EN-GB,Female,48.0,minority,indeng,
R_1gkbaIpEJZ7wOjw,1.0,100.0,Hate speech just let's out the wrongs observed by the the speaker,"Offensive words, personal attack on speakers who share their views, anything derogatory towards individuals and nations.",EN-GB,Male,42.0,non-minority,indeng,
R_1GKuasj2EPVC0O7,1.0,100.0,Anything that constitutes hatred for a person because s/he belongs identifies him/herself with a particular community.,Hate speech of any nature especially for a person from a marginalized community.,EN-GB,Female,19.0,minority,indeng,
R_1gMFSLgHWjNIJy4,1.0,100.0,"I would consider using abusive words against anyone is hate speech. Keeping your views online which may offend anyone is not hate speech till you are not abusing or belittling others.
One should be free to present his views in a polite way and if anyone disagrees he should also have his say, but yes not in a abusive or insulting way.",Anything thing is fine till you are not doing it in a belittling way for others. Only if everyone is allowed to keep their views online will we know the different type of thought processes and the kind of thinking people have.,EN-GB,Male,31.0,minority,indeng,
R_1gN5GPzKHdga3yU,1.0,100.0,"It's only hate speech if you're offending someone with your views. I make really ""offensive"" jokes but they're just that, jokes. You're free to say whatever you want online, but you're also free to say nothing when you don't know what you're talking about. Like me right now. I don't get offended at people calling me names but I understand those who do get affected by words. That's why I'm always careful about what I'm saying when I'm around people that I don't know; online or in real life.","Even if it's said as an insult to put a community down and adds nothing of value other than hurting people, the comments should not be deleted. Try to get them to understand that what they're saying is deeply offensive. It's probably not going to achieve anything but if you don't tell them, they will never learn. Silencing them on social media is not a solution.",EN-GB,Male,12.0,non-minority,indeng,
R_1GNfmq2atp3xG8h,1.0,100.0,"Hate speech for me is having a pre determined pov on any subject and disrespecting others who don't agree with same by harrasing to abusing and even death threats. 
For ex- a bjp supporter will hate an opposition, and an opposition will hate bjp supporter despite anything or any reason being talked about.","Anything related to the history of a religion, their beliefs and their entities until and unless those are morally wrong. 
Ex- people mock hinduism and their deities despite the fact that they don't have any knowledge about it whatsoever. Just because their adults have told them to do so or some famous figure, they do it. A hater just knows how to hate despite who you are.",EN-GB,Male,4.0,non-minority,indeng,
R_1gpAheRy4TYvnoa,1.0,100.0,"That's a stupid question to ask after you have asked me so many questions. You should be able to figure it out yourself by analysing my responses......

The above is NOT an example of hate speech. 😃",Your opinion is what you should say in social media.,EN-GB,Male,36.0,non-minority,indeng,
R_1gSLh9ASljsQAr0,0.0,99.0,Malice prejudice an ignoranceNotjing,Nothing that deiberately hurts peoples beliefs or identities unless they are narrowly sectarian,EN-GB,Female,68.0,non-minority,indeng,
R_1gv9DvzvI61jRSw,1.0,100.0,Any speech which hurts the sentiments of the majority should be discouraged.,Rejious sentiments should not be hurt.,EN-GB,Male,65.0,non-minority,indeng,
R_1GVoefs2Dxy7QSC,1.0,100.0,An intentional and direct attack or call to violence against a particular person or group of people.,"Direct summoning of groups to incite violence with that specific intention. 
Intentional spread of misinformation",EN-GB,Male,14.0,minority,indeng,
R_1Gwrn5bE9cSjXKM,1.0,100.0,"Something which is affecting someone's feelings, like degrading someone in the name of religion, gender inequality is also there where women's contribution less considered, questioning someone's sexual preferences, blaming or questioning the entire religion community when just one person is responsible for doing wrong, telling everytime which job is suitable for men or which is not suitable for women like always looking low upon women, speeches where men are only consider themselves power maker ,rule maker n asking women to stay at home and bear children that's all they think women cannot run the government or any other field of work.                  For me all of mentioned above comes under ""hate speech"".","About religion
About sexual preferences
About caste
About food preferences",EN-GB,Female,8.0,minority,indeng,
R_1H809r8Oyp2G1fM,1.0,100.0,"Bad words, words which states they want to harm others. Bringing someone family into the conversation to abuse. Abusing someone looks, physical attributes. Slangs etc, religion","Slangs, going after family, personal abuse on looks etc, religion",EN-GB,Female,20.0,non-minority,indeng,
R_1hASnJXwrPjH9FD,1.0,100.0,"Hate speech means it is a question on your existence. You've to evaluate Schools, Colleges, Universities because if education make people to think better it's not there. If world was borderless; how it becomes filled with preventing fences. You're thinking about religion, casteism, racism to eliminate. It's not possible. Human nature will never change. Everybody born with his/hers own nature. Nobody want that someone is controlling him/hers. You just have to live with chaos. You can't change mind set of world population.","It'll never be happened. Great revolutions are happened. If social media banned people to say something on their platform, then next level great invention will arise to express.",EN-GB,Male,39.0,non-minority,indeng,
R_1HcpzjgQAaBxRVT,1.0,100.0,Belittling someone’s religion. Threatening behavior towards that community not necessarily a minority,Threatening language,EN-GB,Male,40.0,non-minority,indeng,
R_1hGMvTimXa1pQ6v,1.0,100.0,People who are involved in hate speech should be barred from social life,To an extent anything offensive should not be allowed,EN-GB,Male,28.0,non-minority,indeng,
R_1hJQTz5s4fMJmKk,1.0,100.0,"If it is against a particular person, or if it triggers or potentially helps existing violences against specific community or identity or lifestyle, which is systemic or others, can be a hate speech.","Personal abuse, false information the fact of which can be checked; promotion of violence or stigma or unlawful practices; call for violence or discrimination or unlawful act or targetted othering.",EN-GB,Male,18.0,non-minority,indeng,
R_1HkJ4MYOumGYvuZ,1.0,100.0,"Anything offensive which is directly targeted towards an individual or a community. 

An objectively speaking offensive words are still bad but, in my opinion, they should not be considered ""hate speech"" per say rather they should be ignored and taken as the speaker's right to speak (this may be considered more of  a stupid speech.)",Any personal derogatory comment of any sort target to any individual or community.,EN-GB,Male,19.0,non-minority,indeng,
R_1Hnod2bffq92TCM,1.0,100.0,"Knowledge only occurs with difference in opinion, equality is a myth, every individual is different, and the difference shall be celebrated, every cast, creed, religion, tribe, clan posses different attributes which has to be celebrated, therefore hate speech or not speech should be Unfiltered, stance should be action oriendyand not just based upon who said what.","Every speech has to be allowed, only judiciary can act on or against it.",EN-GB,Male,5.0,non-minority,indeng,
R_1HRPwTxiOaTNlx7,1.0,100.0,Anything aggressive,Open threats,EN-GB,Male,53.0,non-minority,indeng,
R_1hWseOJjFDAezjQ,1.0,100.0,Personally i think people should be able to talk freely to the extent it doesn't harm anyone mentally. Criminal ideologies and words in which the intention of the person seems to instill harm on the other should be considered as hate speech.,"All the criminal activities like murder, rape or assault. If these topics needed to be discussed then their should be a sensoring body ..",EN-GB,Female,11.0,minority,indeng,
R_1HXKMPjj5kOI2XL,1.0,100.0,A speech which deliberately attacks a person in harsh words.,"Any slang, involving one' birth, caste, creed, religion, disability,  or financial situation",EN-GB,Male,39.0,non-minority,indeng,
