ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_0lfQkz0ZlMwlGbn,1.0,100.0,"Uma ideia vaga, sem sentido.","Nazismo, fascismo, comunismo; e crimes como ameaça.",PT,Male,10.0,non-minority,bra,
R_0OmRy2FPQl4acz7,1.0,100.0,"Calúnia, difamação, ou outros crimes já previstos em lei, e para os quais já há punição definida.","Tudo deve ser permitido, e em caso de crime previsto em lei, o autor deve ser responsabilizado.",PT,Male,27.0,non-minority,bra,
R_0p3kBbIowiJ5cJ3,1.0,100.0,"Racismo e intolerância a religiões, opiniões e opções sexuais","A expressão deve ser livre e facultativa a todos, sem reservas e que, aqueles que por ventura se sentirem ofendidos, estes têm os meios legais para buscarem reparações e ou penalizações aos possíveis ofensores. Democracia é acima de tudo,  
garantias de direitos, deveres e liberdade.",PT,Male,37.0,non-minority,bra,
R_0PMjTiRhQvrhb6p,0.0,99.0,"Pra mim discurso de ódio é ódio gratuito, como o ódio aos negros, mas não como o ódio a xenofóbicos, mas eles não deveriam morrer por serem assim, deveria haver algum jeito de reverter isso, mas se eles não pudessem falar não saberíamos quem são.","Ódio direto e gratuito, mas só isso.",PT,Male,5.0,minority,bra,
R_0pp3PBDnT9fexP3,1.0,100.0,Qualquer discurso direcionado à um tipo de pessoas como um grupo especificado pelo agressor.,"Aa pessoas devem ter o direito de falar livremente nas redes sociais, pois apenas assim são expostas. Nenhuma plataforma ou empresa pode censurar ninguém sob qualquer pretexto. O ministério publico ou a pessoa que se sentir agredida deve recorrer à justiça. 
Jamais o poder do que pode ser dito deve estar com plataformas ou empresas.",PT,Male,27.0,non-minority,bra,
R_0uNyA5TUHWU1jlD,1.0,100.0,"OFENSAS, RACISMO, MISOGENIA, HOMOFOBIA, ETC...","As redes devem ser sim para expressar opiniões,  mas não ofender, porque há diferenças entre opinião e constatação,  opinião se tem de um carro, time de futebol,  de um possível candidato,  mas não sobre a função da ciência, da educação, sem conhecimento do assunto. As pessoas não podem opinar entre vacinar ou não,  mandar para escola ou não, respeitar ou não.",PT,Female,39.0,non-minority,bra,
R_0wkaj9bkHjeH3vb,1.0,100.0,Incentivo e/ou  violência física ou verbal contra minorias historicamente oprimidas e perseguidas.,Qualquer coisa que constitua crime ou promova crime.,PT,Male,15.0,minority,bra,
R_10CAlTaooeTWonM,1.0,100.0,"Manifestações prejorativas e de discriminação de raça, condição social ou religião.",O que for explicitamente vetado pela constituição federal.,PT,Male,42.0,non-minority,bra,
R_10CPhRCM13W42i0,1.0,100.0,Aqles q ofendam qqr tipo de opção ou agridam qqr tipo de servivo,Bom todos podem falar ou pensa oq qser mas tem q assumir a responsabilidade e responder por seus atos seja eles quais forem e preciso responsabilidade,PT,Male,47.0,non-minority,bra,
R_10Hhbpx7Alz3Lc2,1.0,100.0,"Ideias que atentam contra a vida, segurança e promove segregação de qualquer natureza.","Apologia a assassinato, violência, tortura e preconceito de raça, cor, etnia, sexualidade, religião e opinião política.",PT,Female,26.0,minority,bra,
R_10HRMahHBJcYdv5,1.0,100.0,A atribuição de valores contrários a lei natural a uma pessoa ou a um grupo de pessoas.,"O que estiver explicitamente descrito nos termos de uso das mídias sociais que não será aceito. Ou seja, a própria mídia social, considerando seu posicionamento no mercado, é quem escolhe o que deve ser restrito ou não, desde que isso esteja claro nos termos de uso aceitos pelo usuário.",PT,Male,20.0,minority,bra,
R_10OUBQHzddQXzr0,1.0,100.0,Discurso de ódio é o discurso que incita a violência física contra qualquer grupo ou indivíduo humano.,"Discursos que incitam a violência, a agressão física contra qualquer grupo ou indivíduo humano, ou seja somente o que é estritamente discurso de ódio. 
",PT,Male,16.0,non-minority,bra,
R_10PKKkTzMKcVlHZ,1.0,100.0,No momento o termo discurso de odio é usado para censurar opinioes dissonantes.,"Racismo, comunismo, nazismo",PT,Male,16.0,non-minority,bra,
R_10pKnaAdAch9350,1.0,100.0,Frescura,,PT,Female,22.0,minority,bra,
R_10uaUxo9ct0CgPr,1.0,100.0,Incentivo a violência de maneira clara e direta,"Pornografia, drogas e incentivo ao crime",PT,Male,27.0,non-minority,bra,
R_10UdBmhNAppsxl9,1.0,100.0,Discurso de ódio... para mim é quando a pessoa é ameaçada e xingada,"Não deveria ser permitido agressões, xingamentos, enfim... todos tinham que respeitar a opinião um do outro.",PT,Female,40.0,minority,bra,
R_10vCP8sM6gelzEe,1.0,100.0,"Apologia ao racismo, nazifascismo, misoginia, homofobia, discriminação as minorias","Racismo, machismo, homofobia, discriminação a minorias e apologia a ideologias totalitarias",PT,Female,34.0,minority,bra,
R_10x9HVJUGR6LISa,1.0,100.0,,"Incitar à violencia
",PT,Female,58.0,non-minority,bra,
R_10xbaVG16mo8e63,1.0,100.0,"Qualquer coisa q ataque diretamente o estilo de vida, a raça,a espiritualidade ou a opinião pessoal de alguém.","Não acho q as pessoas devam ser impedidas de dizer oq realmente pensam, mesmo q seja ofensivo para outras pessoas e sou totalmente contra QQ tipo de censura ou envolvimento do governo.
Somente quando as pessoas falam oq realmente pensam é q vc sabe quem elas são.... E assim pode tomar alguma atitude... Caso contrário as pessoas vão continuar a ser, falsas, hipócritas e dissimuladas.. Basta olhar para o quadro político e social para ver essa verdade.",PT,Male,37.0,non-minority,bra,
R_10xFPnGIYXdgt11,1.0,100.0,"discurso que incite claramente e objetivamente a violência, violando as leis do país em que é proferido",acho que não deve haver censura prévia e que não deve ser a plataforma a estabelecer os critérios,PT,Male,42.0,non-minority,bra,
R_10Z5twxn7ULjVEM,1.0,100.0,Incitação à violência física e material.,"Nada. Se a música é ruim, você não escuta. Se o que se fala é errado do meu ponto de vista quero poder responder à altura ou ignorar.",PT,Male,44.0,non-minority,bra,
R_10Zbp8nSQ7cF6IS,1.0,100.0,Qdo atenta contra a vida de alguma forma.,"Nada deve ser proibido, todos são livres para expressar suas opiniões, se alguém se sentir ofendido que procure seus direitos já previstos em lei.",PT,Male,35.0,non-minority,bra,
R_110nYfgfRccyp1x,1.0,100.0,"Especificamente, opiniões que revelem um preconceito conjutamente de uma ofensa. Mas principalmente, aquelas que incitem alguma violência ou o desejo para algum grupo não existir, o que ja seria um primeiro passo para criar um clamor por ""erradicação"". Esse grupo pode ser etnico, religioso, político,  de genero ou sexualidade.","Acredito que ofensas que realmente seriam classficadas como crime no mundo ""real"". Injurias raciais, intolerancia religiosa e etc, além de qualquer incitação real a violência.

Outra diferença é que para promover o discurso livre, pessoas podem ser permitidas a emitir opiniões sobre instituições, mas jamais sobre grupos de pessoas.

Exemplo:

Os partidos de Direita são horríveis
Tal religião fez coisas erradas

Mas jamais falar que as pessoas pertecentes a esses grupos nao deveriam existir, ou não poder fazer coisas fundamentais

Exemplo:

Pessoas dessa religião, país, etnia não deviam poder frequentar lugares publicos.


Ou claro, casos de violencia seriam piores e poderiam ser punidos com suspensão e/ou banimento

Ex: Acho que X grupo deveria apanhar

Bem, é essa minha opinião e contribuição a pesquisa",PT,Male,4.0,minority,bra,
R_111k8JHj7U2FhY1,1.0,100.0,"Palavras ofensivas a moral , a organização social,.e aos bons costumes",Assuntos referentes como fatos pornograficos ..,PT,Female,54.0,non-minority,bra,
R_115zvEonVw3AE7O,1.0,100.0,"Discurso de ódio para mim passa por apologia ou promessa de violência contra um grupo (ex veganos deveriam apanhar), ou por defesa da não existência ou do extermínio do contraditório (ex heteros deveriam morrer).","Discurso de ódio e fake news. Há um desafio de conceituar as fake news, mas uma ""comunidade terraplanista"" deveria ser banida, é um desservico aa humanidade.",PT,Male,19.0,minority,bra,
R_11bHa4a7oxsgGeA,1.0,100.0,"Julgar as pessoas por sua cor, raça, religião, opção sexual.","Preconceito de qualquer tipo, mas infeliz,  isso é muito difícil de acontecer",PT,Male,36.0,non-minority,bra,
R_11grpsm2IccAtii,1.0,100.0,"Quando o discurso tem por objetivo menosprezar, ofender gravemente ou incentivar que se agrida pessoas ou grupo de pessoas específicas.","Deve-se permitir que se diga tudo. A comunidade deve decidir se dará ou não ouvidos e atenção. Existem ferramentas de bloqueio e que permitem que uma pessoa seja excluída de aparecer para quem se sente ofendido.
A única proibição deveria ser quando pessoas se reúnem para planejar algum tipo de crime contra a integridade física ou do patrimônio de alguém.",PT,Male,19.0,minority,bra,
R_11Xje0YGHx4wkt1,1.0,100.0,"Discurso voltado a humilhar, incentivar violência e diminuir algo em forma injusta e sem dar chance de réplica.","Depende de qual mídia, as empresas deveriam ter a escolha de dizer qual seu tipo de política e oque deveria ser aceito ou não, no caso ja acontece mas o governo não deveria tocar nisso, o que não deveria ser permitido de jeito nenhum é organização criminosa, como planejar atentados de forma séria.",PT,Male,7.0,minority,bra,
R_11XUJHKc1lX2r2A,1.0,100.0,"Discurso de ódio prega morte, tortura, sofrimento, banimento aos opositores ou a um tipo de pessoas.","Não deve haver censura de nenhum tipo, todavia as pessoas que abusarem dessa liberdade poderão ser processadas legalmente por injúria, difamação, danos morais, danos comerciais, etc. No início da internet, a liberdade existia. Hoje existe censura, o que é inconstitucional no Brasil.",PT,Male,48.0,non-minority,bra,
R_11YiTEqHYQH2swS,1.0,100.0,"Discurso de ódio, é todo aquele que vai de encontro com a existência da pessoa, é quando ela é atacada por sua orientação sexual, sua cor de pele, seu gênero, etc.... De uma maneira bruta, que ameace a vida dela!, discurso de ódio é algo explícito, que vai contra a liberdade e direitos de alguém!, com base no que ela é!, principalmente!.","Discurso de ódio contra todos os tipos de minorias sociais que são vulneráveis na sociedade por outros grupos majoritários. 
- homofobia
-racismo
-machismo e misoginia
- intolerância religiosa (cristianismo não sofre opressão, cristianismo conservador na maioria das vezes oprime os Lgbts e os de outras religiões menores, e as feministas também!.
- xenofobia
- algo que ofenda características físicas e naturais de alguém!.
",PT,Female,3.0,minority,bra,
R_124hk7L4lSbzh3K,1.0,100.0,"Quando se fala diretamente de algo ou alguém, colocando em dúvida suas verdadeiras intenções.","Tudo que for ofensivo a pessoa, seja ela como e,  qualquer forma.",PT,Female,41.0,non-minority,bra,
R_125YkKpZviO0dyn,0.0,99.0,"Que ameaçe a vida das pessoas, que não respeite o resultado das eleições, ameaçe o congresso, o executivo e o judiciário propondo atos de violência.",Discurso de ódio em geral.,PT,Male,57.0,non-minority,bra,
R_12aMEDYxy902Dqk,1.0,100.0,Aquele que através de palavras e ações exclui minorias ou maiorias em uma sociedade.,"Opiniões, diretas ou indiretas, ofensivas ou que excluam minorias ou maiorias.",PT,Female,52.0,non-minority,bra,
R_12bcW9igWh8E3lv,1.0,100.0,Para mim não existe,Tudo deveria ser permitido,PT,Male,16.0,minority,bra,
R_12D5BORKa26Rmnw,1.0,100.0,"Ataques ou ofensas contra uma pessoa em razão de raça, origem, cor, sexo, religião, classe social, opção sexual etc.","Pornografia infantil e crimes não devem ser permitidos nas mídias sociais. Uma opinião não deve ser um crime. Injúria, calúnia e difamação são crimes.",PT,Male,19.0,non-minority,bra,
R_12F7ZgBUdr1k7DI,1.0,100.0,A violação dos direitos de expressão e de escolha de cada um.,Pedofilia (incitar),PT,Male,42.0,non-minority,bra,
R_12FpMEwSPFDqnBp,1.0,100.0,Ofensivo,"Deve sim , opiniões são válidas para reflexão!",PT,Female,40.0,non-minority,bra,
R_12Fr8mElBk6NywS,1.0,100.0,Ofensa ou ameaças a integridade física por motivos de preconceito,Ameaças pessoais e contra integridade física,PT,Female,16.0,minority,bra,
R_12g9dRCxpJfveTS,1.0,100.0,Ofensas graves contra uma pessoa por uma ideia.,"Ofensas racistas, nazistas, supremacistas, homofóbicas, transfóbicas, machistas xenofóbicas, criminosas e mais.",PT,Female,3.0,non-minority,bra,
R_12ikeuziEzIcidw,1.0,100.0,DISCURSO DE ÓDIO É CRIME !,RACISMO.,PT,Male,44.0,minority,bra,
R_12KcSHwSmQ8SPNw,0.0,99.0,"Um discurso violento, incitando o odio, que ofenda e diminua determinados grupos de pessoas. Indivíduos  que usam esse discurso , não aceitam que outras pessoas pensem de forma diferente","Incentivo a violência, misoginia, racismo, pedofilia",PT,Female,45.0,minority,bra,
R_12LkBZXC3Q8P69I,1.0,100.0,Discursos que se oponham a existência ou preguem violência contra determinado grupo,Discursos inflamatórios que preguem violência ou sejam pautados em afirmações comprovante falsas,PT,Male,13.0,non-minority,bra,
R_12LqKOH54xqWOZq,0.0,99.0,Tudo que possa causar atos de violência contra uma das partes.,Tudo deve ser permitido. A parte ofendida ou ameaçada deve procurar a justiça.,PT,Male,44.0,non-minority,bra,
R_12LsaODKUpZpZLm,1.0,100.0,"Seria slgo intolerável por quem repudia o fato ou fala
Aquilo que dá nos nervos.","Falas que insinua ou insiste a violência,  e coisas que não temos conhecimento",PT,Female,35.0,minority,bra,
R_12Mbdm1V4yp2PDo,1.0,100.0,"Discurso que incita pensamentos ou atos de violência,  não só física, mas moral também",Qualquer discurso que incite a violência,PT,Female,41.0,non-minority,bra,
R_12MvvwWAcCJHsxX,1.0,100.0,"Um discurso que pregue o extermínio ou a exclusão social de pessoas devido gênero, raça, religião, orientação sexual etc.",Incitar a morte ou a violência de qualquer ser humano.,PT,Male,10.0,minority,bra,
R_12nXvXtjGlSedYD,1.0,100.0,"Discurso de ódio é o tipo de discurso qual utiliza de alguma característica, seja física, religiosa, ideológica, etc, para ofender ou atacar uma pessoa","Creio que é necessário deixar livre que as pessoas possam dizer o que pensam, assim saberemos quem são os verdadeiros ofensores e após isso fica mais fácil de puni-los devidamente",PT,Male,6.0,non-minority,bra,
R_12QqYof5cketRhb,1.0,100.0,Discurso que incita pessoas a usar de violência real contra determinada pessoa ou grupo.,"Divulgação de dados pessoais de um indivíduo, como endereço, nome de familiares, local de trabalho ou outros dados que favoreçam a perseguição do indivíduo.
Calúnia e difamação, textos que de forma mentirosa acusem uma pessoa de algo.",PT,Male,16.0,non-minority,bra,
R_12r9ptfuyZlFSqv,1.0,100.0,Declarar abertamente odio a um tipo específico de sociedade e promover diretamente ações ilegais contra estes.,"Deve ser permitido dizer tudo, cabe a própria rede banir usuários não adequados ao que a rede propõem, ou ao usuário buscar justiça em caso de ofensa pessoal, não cabendo responsabilidade a rede. Não deveria ocorrer intervenção política.",PT,Male,24.0,minority,bra,
R_12rOhHjGt0fg9H2,1.0,100.0,"Racismo, homofobia, machismo e qualquer discurso contra o que a pessoa é intrinsicamente.","Ameaças de morte, desejo de morte, racismo, homofobia e machismo.",PT,Female,9.0,minority,bra,
R_12SaTrPnwYRCWzs,1.0,100.0,"No momento atual de polarização são criados times para brigar entre sí e cada um acha ódio os interesses do time rival, o que gera opressão e perseguição a quem ousar pensar diferente do governante do momento.",Não deve haver ameaças diretas a honra das pessoas (ameaças de agressão física e moral),PT,Male,30.0,minority,bra,
R_12x2Xq6ZHtbegY7,1.0,100.0,"Não existe definição para discurso de ódio,  caso sinta-se ofendido,  procure a justiça através dos tipos legais existentes,  calúnia,  injúria e difamação.","Tudo pode ser dito,  caso alguém sinta-se ofendido,  busque os seus direitos individualmente.",PT,Male,27.0,non-minority,bra,
R_12xqZBbwPZt1usf,1.0,100.0,"Discurso que agride diretamente a existência de alguem, simplesmente por ser quem ela é.","Ainda acho que não é papel das redes sociais ditar o que ou não pode ser dito, mas acho que é dever do estado responsabilizar e punir legalmente aqueles que direcionam suas falas a atacar a existência de outros seres humanos, seja de esquerda ou direita, liberal ou não. Somos responsáveis por tudo que dizemos ou escrevemos! Meu direito termina quando começa o do próximo!",PT,Male,11.0,non-minority,bra,
R_1BbtKsU1tU2Zg1b,1.0,100.0,Incitar ideias radicais e agressivas perante um grupo de pessoas ou determinada pessoa.,"Se tratando que as mídias sociais são redes privadas e cada uma com sua respectiva política de uso, seria o que elas permitirem ou não, contanto que seja explícito os termos do que pode ou não ser dito assim que o usuário se cadastra na plataforma. E obviamente o que está previsto em lei que seja um crime não deve ser permitido, como pedofilia por exemplo.",PT,Male,12.0,non-minority,bra,
R_1BQI9svWB538gI5,1.0,100.0,Desumanização de um grupo social.,Desumanização de um grupo social. Fake news para provocar violência e levantes ou para sabotar políticas de saúde pública. Ataques sem evidência contra a privacidade de uma pessoa.,PT,Male,20.0,minority,bra,
R_1BQqFJxzWJjkJwy,1.0,100.0,"Qualquer coisa que seja contra a existência de um determinado grupo de pessoas ou que associe um grupo a adjetivos criminosos como ""fascista"" ou ""nazista"" é discurso de ódio.",Discursos que promovam a inexistência ou ameacem diretamente um determinado grupo de pessoas.,PT,Male,10.0,non-minority,bra,
R_1BQuATju9Yv1KbB,1.0,100.0,"Justamente por ser subjetivo a várias opiniões, muitas as vezes encaramos discurso de ódio da maneira errada, criticar veganos, ""carnívoros"", sistemas políticos, opiniões políticas, os próprios políticos, membros de organizações, membros políticos etc etc... Não deveria ser considerado discurso de ódio, não faz sentido! por ser tão misinterpretado não deveriamos considerar a menos que sejam casos extremos (como ameaça a vida e a segurança) como por exemplo: ""eu vou matar a próxima pessoa mussomana ou cristã que eu ver pela rua!"" (Algo que se for falada SERIAMENTE, não com ironia, deveria ser levada do mesmo jeito seriamente), porém oque definiria ironia? darei um exemplo: * está rolando uma partida de futebol e a Argentina marca um gol, Carlinhos do Brasil então fala ; 'MAS Q COISA QND EU 'VÊ' UM ARGENTINO NA RUA ELE VAI ""VÊ' * (já que cita um membro de um grupo específico) acho que é só isso mesmo.","Ameaça de morte (de fato ameaçando a pessoa de mata-la), ameaça a segurança (mesma coisa que acima), Danos morais (cyberbullying já existe, basta a pessoa denunciar)",PT,Male,4.0,non-minority,bra,
R_1BREjkWyn3E0jPB,1.0,100.0,"Aquele que de forma gratuita e irresponsável agride com palavras , raças, credo e opção sexual. O discurso de ódio e alicerçado na intolerância.","A liberdade de expressão deve ser preservada dentro do limite do respeito a tudo e todos, não importa o tema que está exposto.",PT,Male,44.0,non-minority,bra,
R_1BWyY2JkPCisGz7,0.0,99.0,,"Questões que fazem apologia a genocídios (holocausto, holodomor); apologia a crimes hediondos (assassinatos, estupro, pedofilia...); assédio sexual; e abuso de autoridade.",PT,Male,6.0,minority,bra,
R_1C2UvbKRqTaEIn6,1.0,100.0,Racismo e intolerância relogiosa,Os fatores acima,PT,Male,36.0,non-minority,bra,
R_1C3e26Ehx3uNTE0,1.0,100.0,"É discurso de ódio quando, pelo fato da pessoa ser de um partido político e não de outro e o outro não concorda com isso é passa a te ofender e até ameaçar","Não se pode ofender uma pessoa por suas escolhas, sua cor, nacionalidade,  sexualidade e posição política",PT,Male,41.0,minority,bra,
R_1C87j1QI6Kwg2fw,1.0,100.0,"Discurso do qual incentiva crimes contra individuos inocentes apenas por questao de cor, nacionalidade, genero, orientaçao sexual e religiao.",Discursos que incentivem ou façam apologia a crimes contra outros individuos inocentes,PT,Male,10.0,minority,bra,
R_1C9plGTlWVEEzYc,1.0,100.0,Eu nao tenho opinião formada a respeito.do tema,Entendo ser difícil conceituar a respeito,PT,Male,65.0,non-minority,bra,
R_1CCLgRJykJpZ4kd,1.0,100.0,"Opiniões que ofendem as pessoas ou as minorias, o politicamente correto não é chato é o que deve ser feito. Expressar a opinião sem ofensas.",Preto é tudo bandido. Prefiro um filho drogado do que gay. Capim para esquerdista ou o contrário.,PT,Female,31.0,non-minority,bra,
R_1CjbAaxtNIq6wna,1.0,100.0,"Não existe discurso de ódio, ou há liberdade para as pessoas se expressarem como bem entendem, ou não há liberdade. Isso é pura invenção de alguns grupos na sociedade para semearem ( mais) o ódio entre as pessoas. As pessoas devem ser livres para se expressarem como bem entendem, ainda mais com palavras. Assim como devem ser livres para escolher aquilo ou simplesmente ignorar e se não concorda com o posicionamente, livre para excluir outrem em redes sociais!","Nada deveria ser proibido, se a pessoa se sentir ofendida com algum conteúdo, não concordar com os dizeres ela pode simplesmente excluir a outra (e também ser livre para xingá-la ou retrucar) isso é democracia justa ao meu entender, isso é o mais próximo de liberdade plena em redes sociais e na vida!",PT,Male,25.0,non-minority,bra,
R_1CjNnEyBsjBxtDL,1.0,100.0,"Falar algo que seja mentira,em relação a religião ,etnia,condição social,e política,pq qdo se fala a vdd não pode ser considerado discurso de ódio,ex Aquele rapaz ""negro"" de ""esquerda"" é muito ""gordo"",se isso for vdd ,não e discurso de ódio é simplesmente a realidade","Mentiras,esse é o verdadeiro discurso de odio",PT,Female,54.0,minority,bra,
R_1CKjdb41XMVyp9z,1.0,100.0,"É aquele que fere e desrespeita o ser humano, principalmente o indefeso.pfensaO",Ofensas contra a dignidade humana e incentivo ao crime.,PT,Male,53.0,non-minority,bra,
R_1CkXc4Y7Mb38n51,1.0,100.0,Algo que afete a integridade física da pessoa.,"Não deve haver bloqueios de conteúdos, liberdade de expressão sempre. Se sentir ofendido, busque a justiça e faça o devido processo legal.",PT,Male,21.0,non-minority,bra,
R_1Cl4ptIne5zWB1t,1.0,100.0,"Um discurso em que promova/estimule ações reais contra pessoas/entidades e que possam causar danos físicos, emocionais ou patrimoniais.",Ameaças físicas ou psicológicas e estímulo à quebra da lei e da ordem.,PT,Male,48.0,non-minority,bra,
R_1ClPy0uiGtescjd,1.0,100.0,"Aquele que faz ameaca, promessa de eliminação  de outra pessoa.","Ameaca: de morte , de dano fisico ou de exposição daquilo que o outro deseja manter em particular.",PT,Female,49.0,non-minority,bra,
R_1CroCsTdow61ngn,0.0,99.0,"Que tenha ofensas graves, preconceito, xingamento e ameaças",Preconceito e ameaças,PT,Female,47.0,non-minority,bra,
R_1cT7ZEIvMRGH5zu,0.0,99.0,Ameaças ou repressão de alguém ou grupo social.,"Ameaças, propagação de fake news, perfil falso que tenha o cunho de ofender ou propagar fake news.",PT,Female,6.0,non-minority,bra,
R_1cUGQmKCTPxsCVs,1.0,100.0,"desejar morte, ameaça de violência física e violência verbal, o maior problema é que não tem medidor de sarcasmo na internet ou até mesmo uma conversa sobre as ofensas","Tinha/tem que matar esse determinado grupo, merece ser estrupada, não estupro porque é feia, homem/mulher são tudo lixo(para raça, sexualidade)",PT,Male,14.0,non-minority,bra,
R_1cV46yuH7q8PT0V,1.0,100.0,Discurso de ódio é quando algum radical quer retirar a liberdade de expressão!,Não se deve proibir a liberdade de expressão,PT,Male,45.0,non-minority,bra,
R_1CvyJRb1WCmgFx6,1.0,100.0,Discurso que demoniza e busca segregar grupo específico,Apenas ameaças não devem ser permitidas. De resto cada um cresça e engula.,PT,Male,14.0,minority,bra,
R_1CwtcBxjDj26Rp5,1.0,100.0,Somente o que é definido legalmente como discurso de odio. Apologia ao nazismo por exemplo.,Tudo deve ser permitido desde que dentro da lei.,PT,Male,27.0,minority,bra,
R_1CyGJfxrOEpAZvU,0.0,99.0,"É tudo aquilo que se propaga contra algo que vc não concorda como por exemplo: Se a pessoa tem um lado político ou é de outra religião, o outro lado xinga nas redes sociais.","Discursos de ódio, intolerância religiosa, preconceito, racismo etc.",PT,Male,17.0,non-minority,bra,
R_1d6IZ8MjzrlFC3L,1.0,100.0,"Algo que ataca (gravemente) a integridade Física e psicológica de um indivíduo ou grupo, principalmente de minorias",Opiniões que não ataquem a integridade física ou psicológica de minorias,PT,Other,5.0,minority,bra,
R_1d6uDWsyeuyCFcs,1.0,100.0,Não sei.,Não sei.,PT,Male,6.0,non-minority,bra,
R_1DA8sVAmWs1HNRQ,1.0,100.0,Um texto que promove tudo de ruim contra quem ele se dirige. Pode ser até a morte.,"Não devemos permitir, sem criticar e mesmo punir e excluir das redes sociais discurso racista, Fake News e outros tipos de postagens que promovam e incitem o ódio e a exclusão, a falta de respeito às diferenças quanto só status quo.",PT,Female,47.0,non-minority,bra,
R_1dAjhSFdK2uLM8G,1.0,100.0,"Ideologia que prega a violência, rotula as pessoas, acusa levianamente sem provas quem lhe desagrada.","Pode-se dizer tudo, e responder pelos excessos cometidos, dentro da lei e obedecidos o Devido Processo Legal.",PT,Male,37.0,non-minority,bra,
R_1dAnp7FB3almCyG,1.0,100.0,"Discurso de ódio é aquele que claramente menciona segregação, violência, repressão para com um indivíduo, grupo ou segmento da população.","Ameaças de morte, segregação, repressão.",PT,Male,27.0,minority,bra,
R_1DAPKy3j08ThaCx,1.0,100.0,"Discurso que prega a remoção física de grupos sociais, em especial grupos historicamente vulneráveis","Ofensas raciais, ofensas homofobicas, transfobicas e sexistas",PT,Female,11.0,minority,bra,
