ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_0wGg96AYaQgs2yt,1.0,100.0,"I would define hate speech as any verbal attack on another person based on ethnicity, faith, size or anything dissimilar...","I believe in freedom of speech and people should be allowed to openly express any opinion they may hold (no matter how bizarre it may seem to others)

That being said I do not believe in personally attacking anybody either physically or verbally and it is not something I do myself.

I personally hold very strong beliefs against any form of religion and I should be able to express this however I feel. 

",EN-GB,Male,12.0,non-minority,gbr,
R_10CKHyvEwaIaVfa,1.0,100.0,I don’t like the term at all. People should be able to say whatever they want,Anything. Freedom of speech is freedom of speech,EN-GB,Female,53.0,non-minority,gbr,
R_10H061sH02yTmsx,1.0,100.0,"It’s a nine definable term. Everyone has their own definition of what constitutes hate speech. What one person finds offensive will be completely different to another person. If you don’t like something, then don’t look at it, or debate it.","All opinions should be expressed, even the horrible ones. This encourages people to debate and discuss ideas, and perhaps encourage people with horrible views to change their minds. Don’t ban them.",EN-GB,Male,16.0,non-minority,gbr,
R_10MF5uhFDVt6JOU,1.0,100.0,"Racism and antiSemitism
",,EN-GB,Female,36.0,minority,gbr,
R_10NrylrlXSBWtsg,1.0,100.0,"Anything which demeans another persons point of view, or has potential to turn people against or harrass them.","Outright threats to others, making fun of any protected characteristic, for example, age, race, disability.",EN-GB,Female,42.0,non-minority,gbr,
R_10o3J97GKugaQwa,1.0,100.0,Not defineable...varies with the offence perceivy,Death threats,EN-GB,Male,61.0,minority,gbr,
R_10qGENMgXz5lSun,1.0,100.0,"If you're offended by ""hate speech"" you are the problem. I just laugh it off or give as good as I get. Noone should have the right not to be ""offended"".",Should be allowed to say anything unless it's libellous or its an actual threat of physical violence against a specific person (not just saying a kick up the arse as in your previous example).,EN-GB,Male,48.0,non-minority,gbr,
R_10qhUGC4Zeapc2T,1.0,100.0,There is no such thing. Hate speech is a veiled attempt to censor free speech which goes against the mainstream discourse.,"Everything should be allowed. If someone offends you, block them and do not continue to engage with them.",EN-GB,Male,11.0,non-minority,gbr,
R_10TuzetJDi5STX2,1.0,100.0,"Hatred towards a group of people, wishing them harm and promoting similar views.","Racism, homophobia, transphobia, scientific inaccuracies from people who have no idea what they are talking about.
Debate between certified, knowledgeable sources, sure. But if you have no idea what you are talking about, then you shouldn't be spreading lies that may affect lives.",EN-GB,Female,26.0,minority,gbr,
R_10U7HnRo1ofybcN,1.0,100.0,Any speech that promotes violence00,Threats of violence,EN-GB,Male,39.0,non-minority,gbr,
R_10VgaivsuQIiGdk,1.0,100.0,"That which threatens (physically, economically, psychologically) people based on their status- religion, ethnicity, sex, political views or allegiance
","Ad hominem abuse; certain abusive language, including terms that are pejorative towards people with protected characteristics under UK law; statements that advocate violence, discrimination, deportation.",EN-GB,Male,50.0,non-minority,gbr,
R_10Zc4EBvZzs1M4p,1.0,100.0,Speech wishing a particular outcome on a particular group of people. If it’s truly meant. Which often it’s not. And has to be a group of people which are grouped that way out of their control,"Specific real life threats, for example with a time and a place or personal information. Empty threats are fine",EN-GB,Male,4.0,non-minority,gbr,
R_10ZdRjzlbd24NRX,1.0,100.0,"Defining and insulting someone by race, religion, gender, country of origin","Untrue statements - particularly about climate change, and anyone who supports Donald trump!",EN-GB,Female,28.0,non-minority,gbr,
R_110i5QnJ6QgbiJf,0.0,99.0,"When someone verbally attacks another person or group , for their views, religion, life style or race",Racially motivated comments or words that a deemed acceptable to describe other people,EN-GB,Female,54.0,non-minority,gbr,
R_111rQZwvfxC4np6,1.0,100.0,Well if you call someone a paki for instance. That’s not nice. So racism I guess,Should be allowed to say anything you want. But with free speech comes consequences.,EN-GB,Female,35.0,non-minority,gbr,
R_116ZeTM8KqbMcbH,1.0,100.0,Hate is where there is no value in the comment other than to cause division over a protected characteristic.,"Inciting crime, violence and true physical harm to people. Offensive isn’t always harmful",EN-GB,Male,23.0,minority,gbr,
R_11gA0rTeA2wWnnQ,1.0,100.0,I don’t believe in the term. It is simply speech that different groups and sizes of groups are offended by.,"Everything should be free to say. People can choose to block or scroll on, or indeed challenge things they find offensive.",EN-GB,Male,29.0,non-minority,gbr,
R_11i886XIcDBWIDe,0.0,99.0,There is no such thing as hate speech - people must be totally free to voice their opinions.,"Anything should be allowed on social media- if you don’t like what you’re seeing, then come off social media.  Nobody is forcing you to voice opinions/get involved in conversations on social media.",EN-GB,Female,60.0,non-minority,gbr,
R_11XbzLslxOJhOuB,1.0,100.0,Speech that exproesses hatred towards (or suggests or endorses violating the rights of) a person or group based on that person or group's protected characteristic(s) but does not go as far as incitement to violence or anything that would be a crime without the protected characteristic involved,"People should be allowed to say anything so long as it is not targeted harassment, spam, incitement to violence, or noncery

Those of us who have protected characteristics don't need to be protected from mean words about us and would rather be able to know who to avoid it also means we can have genuine conversations with such people and possibly dissuade them of the positions (while censorship only gives such oeople a persecution complex which can be very dangerous)

There is also the consideration that free speech is one of the most fundamental human rights there is amd it sold be enshrined in law not violated by the state even if that speech is hateful",EN-GB,Male,17.0,minority,gbr,
R_11Z63h5opAnmKm2,1.0,100.0,"Physical threats, false accusations","Threats, unfounded accusations",EN-GB,Female,48.0,non-minority,gbr,
R_11ZtqScEO973T9m,0.0,99.0,In all your examples it seems easy to distinguish a call for violence (rape/physical abuse) and non violence.,"Calls for violence. Simple really.
It amazed me how happy certain people were to encourage ‘milk shaking’ and that they tended to be the people who would call for others to be removed/banned. 

It’s a difficult subject because sarcasm/body language etc etc can’t be taken into account online. Hope this has helped. If it were a binary choice, I’d say free speech is more important than feelings.",EN-GB,Male,24.0,non-minority,gbr,
R_120iRuKu6vHUIQh,1.0,100.0,"Discriminatory speech targeting minority demographics for unchoosable characteristics such as race, gender, sexuality and so on. Not including political views or religious views which are choices. Credible threats of violence against others.","Hateful speech against minorities, threats of violence, support of serious crimes such as pedophilia and so on.",EN-GB,Other,13.0,minority,gbr,
R_124pOyptLUEm3TM,0.0,99.0,Hate speech is speech that crosses a legal line and incites violence to a particular group.,Anything as long as it is not illegal,EN-GB,Female,30.0,minority,gbr,
R_125qKNeHO89mBgp,1.0,100.0,I. Don't get offended by anything it's just bullshit,Say what you want and live with the outcome I've offended and been offended snowflakes are too easily offended fucking deal with it,EN-GB,Male,47.0,non-minority,gbr,
R_12AwErfZnahpKJI,1.0,100.0,"Nothing, everyone should be allowed a personal opinion, it's called freedom of speech","Nothing, free to promote anything, say anything.
Snowflakes please be offended.  It's not personal, just an opinion.
",EN-GB,Male,40.0,minority,gbr,
R_12c2uDRMCrZHcCD,1.0,100.0,"Not certain, but definitely racial comments.",Same,EN-GB,Female,57.0,non-minority,gbr,
R_12Dsg9XEOiaYH1E,1.0,100.0,"An expression of an essential human emotion.
Hate isn't just normal, it's necessary, and anyone who denies this is either lying or completely delusional.

Obviously.","After the last two years I just want to do to my enemies what they have been doing to me and my friends and all those who share my political and cultural beliefs for the last 10 years, especially the last 3.
That's what politics is - war by another means.
But as it stands I would really like to just be able to actually discuss beliefs that have been standard for all humans for the last 15 thousand years, rather than be constantly threatened, banned, and reported to my employers and the authorities for expressing them, all of which has happened to me and friends of mine. One of my friends was fired from his job for saying he wouldn't kneel to race communists. Another was slandered and libelled by media outlets for things he never said and doesn't believe.
If this carries on, the tide will soon turn and this horror will end up being levelled towards its architects. This has been the case throughout human history, from Mao to Stalin and dozens more examples. Normally I'd defend the victims, but when it happens I'll stay silent and leave them to their fate.
They deserve everything coming to them for what they've done to normal people over the best part of the last decade.",EN-GB,Male,24.0,minority,gbr,
R_12eWhljrrvJOaRW,0.0,99.0,Legal UK definitions: incitement yo hatred and violence,Inciting violence. Anything that breaches the legal definitions of hate speech and harassment,EN-GB,Female,45.0,non-minority,gbr,
R_12FOt6rU6Pv1k1W,1.0,100.0,Speech that is directed again a small group in a negative way but not necessarily threatening but may cause offence,"Threats of violence against any one for any reason 
Comments that People should harm or kill them selves",EN-GB,Female,18.0,non-minority,gbr,
R_12gqqLZWRCAypIR,1.0,100.0,Hurtful or abusove comments to a minoroiy group,Hate speech. Iformation ob self harm and suicode. Terrosom and encouaging others to join far roght or terroist group,EN-GB,Female,30.0,non-minority,gbr,
R_12hgbMqh1MH9E8o,1.0,100.0,"Anything that’s harmful to the core being of a person. Gender (especially misogyny and toxic masculinity), sexual orientation (LGBTQ+), race, culture and ethnicity, disability or mental health.",Anything to do with religion at all. Insults to people who have a difference of opinion. Threats. Sexism. Racism.  Bullying.,EN-GB,Female,24.0,non-minority,gbr,
R_12hRApV3mXxDRBz,1.0,100.0,Personal attacks on people because their opinion differs from yours. Filthy language and accusations . Encouraging others to do harmful things to others.,Whipping up hatred for anyone.,EN-GB,Female,64.0,non-minority,gbr,
R_12KWV0BawGWNIyk,1.0,100.0,Calling for or insighting violence against a particular group of people or person.,"Should be no limits on free speech amongst adults, with the exception of calls to violence or threats of it.

If children are allowed on the platform, then there should be safeguards to limit the content they can access as offensive content could be harmful to their wellbeing.",EN-GB,Male,16.0,non-minority,gbr,
R_12liF9wTBgjojEf,1.0,100.0,Hate speech is felt by the person(s) subject to the comment.  A third party may not understand why the offended have taken offense at a comment.  Others look for offense where non is intended.  For the foregoing reasons I cannot make a definition of hate speech to suit all circumstances.,Any comment which is intended to incite violence against a person or group of persons.,EN-GB,Male,60.0,non-minority,gbr,
R_12PA3b0AkyNQbhR,1.0,100.0,Making remarks against people nastily.,Non correct statements.,EN-GB,Male,62.0,non-minority,gbr,
R_12QCGM3ImeXuyVb,1.0,100.0,"Someone using specific discriminatory slurs. Someone threatening specific acts of violence against a group, minority or otherwise.",Anything you like as long as its not hate speech as defined above.,EN-GB,Male,17.0,minority,gbr,
R_12Qmh41adoJ2CCJ,1.0,100.0,"Saying a certain group of individuals, such as certain religions ie. Christianity, should not exist. Calling for death or violence upon individuals.",Death threats. Calls for Violence. Calls to remove religion from society.,EN-GB,Female,12.0,non-minority,gbr,
R_1AnFrSFw0aX8Lvj,1.0,100.0,Speech which is hateful towards a person based on their race/religion/nationality/sexuality/gender presentation/disability etc.,Anything which incites violence towards a person/group. Hate speech as I defined above.,EN-GB,Female,27.0,non-minority,gbr,
R_1BPf2bTlmAlFTQu,1.0,100.0,"I dont believe in hate speech,  people are too easily butt hurt","Whatever you like, free speech should be available to all
",EN-GB,Male,42.0,non-minority,gbr,
R_1BSjuTB7Gl5mAKA,1.0,100.0,Speech which shows overt hatred to one group of people,"Overt genuine threats of violence or calls to violence against anyone 
Consistent harassment of one person/bullying (however a person can block/remove themselves from social media as well to protect themselves)",EN-GB,Male,12.0,non-minority,gbr,
R_1Bw5ashOps4iaop,0.0,99.0,Speech which suggests that harm should come to people on the basis of membership of any group and because of that membership. Speech aimed at harming individuals who might be named and identified,"Negative comments aimed at hurting individuals 
arguing with people for attacking them as people rather than for their views (eg. ‘you’re a fool if you think that’ etc)",EN-GB,Female,50.0,minority,gbr,
R_1BXAtjKmVKPIi1I,1.0,100.0,"Speech seriously targeted against a minority or other group that has less power. Generally it's racism, sexism or other such bigotry.","Doxxing, death threats, racism, sexism.",EN-GB,Male,21.0,minority,gbr,
R_1C2dgzjkuIye8Dz,1.0,100.0,Hate speech is a construct,Anything,EN-GB,Female,39.0,minority,gbr,
R_1C2UPmdojkoqt7S,1.0,100.0,A racist/sexist comment made with malice toward someone of that group would be hate speech. A hurtful comment or comment that a person finds hurtful that does not reference their particular minority is not hate speech.,People should be able to say anything as long as not a call to action. We need free speech to identify the truly dangerous people. People are free to block comments or individuals and not engage.,EN-GB,Male,27.0,non-minority,gbr,
R_1C3mAWInlkOgEeu,1.0,100.0,Personally I view hate speech as threats towards people with specific characteristics or identities.,"Threats of any kind, particularly calling for the death of groups of people. Misinformation",EN-GB,Female,9.0,minority,gbr,
R_1C748xpfkYFbAjY,1.0,100.0,Threatening peoples lives and livelyhoods is hate speech.,Threatening people,EN-GB,Male,47.0,minority,gbr,
R_1C9o4ay5Zv5T7cH,1.0,100.0,"Speech that attacks a person or group rather than an idea in an excessively offensive manner. For example, criticism of a political viewpoint isn't hate speech even if offensive language is used so long as the criticism remains levelled at the idea. Offensive language used about people may not be hate speech even if it is unpleasant as hate speech is at the most severe end of the spectrum. Attacking people's protected characteristics under the equality act 2010 is generally at risk of being hate speech unless thoughtfully argued. A religious person thinking homosexuality is a sin or someone believing men and women have fundamentally different roles in society are valid viewpoints even if offensive but could quickly degenerate into hate speech depending on their language. Ultimately context and intent do matter, and the fact that these are subjective criteria makes defining hate speech difficult.",Hate speech shouldn't be allowed. I definitely think highly offensive content should be banned but offensive content that doesn't cross a threshold should remain. This is because the way to get people to change their views isn't to ban them outright as this sends them deeper into an echo chamber of increasingly extreme content but to make them aware of how socially unacceptable their views are and to reason with them.,EN-GB,Male,12.0,non-minority,gbr,
R_1Ca1AMjT0uJNj74,1.0,100.0,prejudiced or discriminatory content against a minority,"Misinformation about scientific research or people, racism, sexism, transphobia, homophobia, misogyny, ableism,",EN-GB,Other,3.0,minority,gbr,
R_1CBy0FrpFwgD5FJ,1.0,100.0,"I don't recognise the concept of ""hate speech"" or ""offensive speech'. By classifying anything as ""hate speech"" we're limiting freedom of expression. Many of the remarks displayed in this questionnaire are in language that I wouldn't use even if I agree with them but whenever such language is used I ignore it and that's what all of us can do. Those who claim to be hurt by such remarks shouldn't be using social media.",Nothing at all should be disallowed. As soon as the platforms venture into censoring their content they're going to take one side or another in a debate and that is more harmful than the stuff they're trying to prevent.,EN-GB,Male,57.0,non-minority,gbr,
R_1CjzhRJcrnqMwUY,1.0,100.0,Vilifying or demonising others on grounds of colour race creed religion or caste sex or sexual orientation or gender or awareness of such,"Pretty well anything that Donald Trump or Marjorie Taylor-Greene or Lauren Boebert (and fellow-traveller neofascists and racists) says - or Priti Patel or Suella Braverman - or Katie Hopkins.  Also lies - which happily leaves Boris Johnson and Hershel Walker silenced.

Religious indoctrination and money appeals for alleged religions.  Pastors with Ferraris are swindlers.",EN-GB,Male,59.0,minority,gbr,
R_1ClPfqUWdJP59A2,0.0,99.0,Hurtful and inarticulate language that is specifically intended to offend,"Racists, homophones, trans phobic, disability phobic name calling and threats. Encouraging others to commit harmful acts, either directed to themselves or others. Anything promoting cruelty and/or criminal amity.",EN-GB,Female,46.0,minority,gbr,
R_1Cm9LwCb0lesIFo,1.0,100.0,Words that encourage violence against protected categories and individuals. Lies about groups/individuals which stereotype them negatively.,"Actual threats of physical harm, rape, harrassment etc. Comments that stereotype races, genders etc in negative and harmful ways. Abusive comments about minors or those incapable of defending themselves. Lies about individuals.",EN-GB,Female,29.0,non-minority,gbr,
R_1Cr8RY6ruJneIK7,1.0,100.0,"Words that deeply attack an individual on a personal level. General slurs - about a minority, for e.g. -  are offensive but I would not class it as hate speech.","People should be allowed to say what they want on social media but they must accept the consequences. Every situation is different - and taking offense could be classed as an opinion - and we cannot sensor opinion because it goes against the status quo. If someone says something that could be offensive to someone else then the victim should have the right to fully block the offender from contacting them in any way, and stop them seeing any future posts or comments. One person's opinion may be someone else's offense, but it should be easy to shut down on a personal level by blocking any further contact immediately - the offensive opinion should not be given attention as most offensive opinions are usually only posted by someone who is bored and is wanting to start an argument on the Internet to keep them busy until dinner is ready.",EN-GB,Female,13.0,non-minority,gbr,
R_1cSuOYwEEf3aNQ9,1.0,100.0,"Deliberate or personal threats/insults, wilful ignorance, refusal to listen to the other side of an argument without having a logical reason for your objection. The idea that it's OK to degrade an individual or group - and try to change them or imply they shouldn't exist - is offensive.","Extreme, threatening, inciteful language is unpleasant and rarely relevant. I don't think it's a case of what should be ""allowed"" or ""not allowed"" - each case should be assessed in context. People can disagree but when someone starts to feel unsafe, expresses a boundary, and the other side refuses to back down, that's when moderators should step in.",EN-GB,Female,25.0,minority,gbr,
R_1cTIFIvdysVTy0G,1.0,100.0,Inciting people to violence,"Inciting people to violence, harmful content for children.",EN-GB,Female,36.0,non-minority,gbr,
R_1cUKGVm5UbR5Cpb,1.0,100.0,"A person's opinion, with no moral precedent. It is a shame it is enshrined in law as it patronises BAME and other minorities",Nothing,EN-GB,Female,7.0,minority,gbr,
R_1CvAhReKqF43x12,1.0,100.0,"Hate speech is racist , sexist, homophobic, transphobic etc. Sharing your opinions, for example ""climate change isn't real"", isn't hate speech. People should be allowed to share their thoughts and opinions without censorship, no matter how stupid those thoughts or opinions might be.","Let people say what they want. If someone wants to be openly racist online, that's their own problem and they'll have to deal with the consequences, whether that be from friends, family or employers. The phrase ""fuck about and find out"" comes to mind.",EN-GB,Female,7.0,non-minority,gbr,
R_1CvhVAji393tK4n,1.0,100.0,Hate of the different.,"Racism, homophobia",EN-GB,Male,34.0,minority,gbr,
R_1Cx4pvzZ0ElM7gp,1.0,100.0,All I will say is that 'actions speak louder than words' ... when I was at school we were taught/advised to ignore oral bullying/intimidation. Speech can be ignored. I cannot define 'hate speech' because I do not think it exists. I personally think people need to get a grip and adjust THEIR way of thinking. The majority of people need to 'harden up'. I find it ridiculous that words out of mouths can actually hurt someone else ...,The only thing I think should be banned from social media is sexually-explicit references. Even expletives are just 'words' ... time to get over yourselves ...,EN-GB,Female,47.0,non-minority,gbr,
R_1cXPajeyzjShD5p,1.0,100.0,Threats of rape death or violence only,That any particular view is the only view,EN-GB,Male,45.0,minority,gbr,
R_1cYuHPm4MABHwFs,1.0,100.0,"Racist speech (but real racism, not this politicised, 'everyone's a racist' stance TV and social media take for everything these days). Threatening speech.",,EN-GB,Male,25.0,non-minority,gbr,
R_1d1aWLfiPsqMpEP,0.0,99.0,It's someone else's opinion and unless they are threatening or calling for violence they are entitled to that opinion.,"Direct threats, any displays of violence, or any attempt to cause harm or to incite violence against anyone else.
The law has it covered. 

",EN-GB,Female,40.0,non-minority,gbr,
R_1d3KV4hDe9Q17pX,1.0,100.0,"When a commenter identifies a specific group, and publicly vilifies them regardless of the content of that groups post.","Specifically vilify on the basis of Creed, Colour, Race, Disability, Religion, Sexuality. To a person or persons that are part of any of those groups.",EN-GB,Male,59.0,non-minority,gbr,
R_1d4eii1HRsYMbWg,1.0,100.0,I do not believe in the concept of hate speech,Threats or anything that violates the laws of the country they were made in,EN-GB,Male,11.0,non-minority,gbr,
R_1d6VeFXUN7Mq2mC,1.0,100.0,"Difficult to answer, inciting violence and over offensive behaviour.",Unsure,EN-GB,Female,30.0,non-minority,gbr,
R_1dco5k84wonTIeB,1.0,100.0,When someone for not other reason than obvious bias or want to cause trouble makes threatening remarks about the topic.,Freedom of speech should not be censored. However responsibility for comments or posts made should be held to account and the offenders punished and educated accordingly. Online forums shouldn't allow those that post or comment to hide behind hidden identity.,EN-GB,Female,18.0,minority,gbr,
R_1dcrQRH02hioKFM,1.0,100.0,Hate speach is calling for harm of others specifically for a a special demographic,Calling for violance specifically on a person or group of people,EN-GB,Male,17.0,minority,gbr,
R_1dFarIEmWRvN0yi,1.0,100.0,The Oxford dictionary definition of racism with pure malicious intent behind the speech.,"Everything, as long as it isn't inciting violence or violent crime.",EN-GB,Male,14.0,non-minority,gbr,
R_1dgmi6WMS4zm80E,1.0,100.0,I'm not sure exists. What is meant by 'hate'? It's a very broad subject.,"Serious incitement to violence, slander, etc. anything understood as illegal twenty or so years ago. Before the madness kicked in.",EN-GB,Male,18.0,minority,gbr,
R_1DHJMoh2fEHDQjC,1.0,100.0,Speech that is degrogertory and deeply offensive to others not just those targeted eg the ‘n word’,Slurs,EN-GB,Male,3.0,non-minority,gbr,
R_1DHkTDfTO4demm2,0.0,99.0,Hate speech is an unthinking prejudice that can have dangerous consequences IRL and incites others to join them in hating the group targeted in the hate speech,No post should be allowed to promote hatred against any group of people,EN-GB,Female,52.0,non-minority,gbr,
R_1DJ63np7RmIRpkh,1.0,100.0,A display of prejudice against any group of people with no intent other than to hurt them.,"A specific call to violence. Anything else, no matter how offensive, is ok.",EN-GB,Male,21.0,minority,gbr,
R_1dLCAJz4y9UYAvx,1.0,100.0,"Speech that expresses hatred of individuals or groups because of their ethnicity (including Caucasians,) gender, sexual orientation, disability, age or religion.","I am OK with people expressing extreme political views, even if I strongly disagree. Extreme religious views are acceptable, provided that they don’t feature incitement to, or agreement with violence or other mistreatment, such as forced arranged marriages, any kind of bodily mutilation, or the suppression of individuals’ personal freedoms and rights.",EN-GB,Male,53.0,non-minority,gbr,
R_1dLcnWx1QhbjJPg,1.0,100.0,"Hate Speech is known offensive/derogatory terms against specific groups. Or threats of violence/suggestions that violence is what you deserve for people in any group.
I do not see it as including general offensive or different political views, especially when there are different values involved and providing complete safety and protections for one group affects other groups.",Different opinions and general insults over someone's character or choices. But not insults over immutable characteristics or any mentions of physical violence.,EN-GB,Male,10.0,non-minority,gbr,
R_1DLPLsqaTRrYNlL,1.0,100.0,"Hate speech is a direct threat of violence or wishing violence on people for whatever reason. It is also characterising people in a way that goes beyond outlining differences for either humour or debate by inferring their race, sexuality or age makes them inferior or less valued as a human being.","Death threats or threats of violence against people, if we really want to de westernised the global conversation we have to stope imposing our Western viewpoint on the world in debate. BUT that line is crossed when it becomes threatening.",EN-GB,Male,44.0,non-minority,gbr,
R_1dN4VqYwNA4MBJw,1.0,100.0,Speech that singles out particular groups of people for attack and encourages others to attack them as well.,"Holocaust denial, apologia for slavery, Jim Crow and the violent subjugation of women, disabled people, poor people and trans people.",EN-GB,Female,43.0,minority,gbr,
R_1dNBbjXs68Gf3PB,1.0,100.0,No such thing,Nothing,EN-GB,Male,24.0,non-minority,gbr,
R_1DNNMLMKgNys5aM,1.0,100.0,"Hate to me is groups who support hate and voilance towards any group white black ECT or homosexuality.
","Facebook and other sites are banning people for silly remarks .yet allow race hate by far right groups and ethnic groups also allowing grooming on line and pedophiles.
Yet if s person argues against these groups or posts a silly picture they are banned .
It's time the woke culture grew up and excepted some things in life .",EN-GB,Male,44.0,minority,gbr,
R_1DNopQxcK6L1FdR,1.0,100.0,"I would define hate speech as words to hurt or cause upset to someone from a minority, community or demographic. It’s used to attack and antagonise the individual and isolate them also to stir up other people with similar views to attack the individual so that feel worthless.","I’m not sure as I feel everyone has a right to free speech but not freedom from consequences. I feel that people need to be aware of others and to respect their views. I’m an atheist and I’m in a few groups where others are religious, at times their posts about faith can get to me and cause distress due to childhood trauma but I would never post anything to cause them harm or upset or to contradict their beliefs. I feel people should be able to police themselves and to double check what they are saying before posting.",EN-GB,Other,18.0,non-minority,gbr,
R_1Do6Hzl2NDXB5Zm,1.0,100.0,That which incites violence either verbally or physically. Or advocates discrimination in a secular society,"Incite violence 
Promoter law breaking 
Personal attacks against the individual or their families",EN-GB,Male,43.0,minority,gbr,
R_1Dp2BHr68ZFrMNX,1.0,100.0,talking of hating something,nothing except paedophilia,EN-GB,Female,36.0,non-minority,gbr,
R_1Dp3pDNnYxIWJ5a,1.0,100.0,"Speech that dehumanised, threatens or stigmatises a vulnerable social group",Incitement of violence about or spreading of disinformation about such a group such that it would encourage violence or discrimination,EN-GB,Female,32.0,minority,gbr,
R_1dt2nYanWGTQHEK,1.0,100.0,"Words intended to incite or express hatred towards a group of people for who they are,  e.g. race, religion, gender, but not for someone's views.","Death threats
Inciting others to violence 
Explicit sexual images",EN-GB,Female,25.0,non-minority,gbr,
R_1dtehk39lc2dGSA,0.0,99.0,Speech which threatens or promotes hatred or violence towards particular sections of the community.,Speech that is not hate Speech.,EN-GB,Male,48.0,non-minority,gbr,
R_1DTiOa7NZWTQHx8,1.0,100.0,"As a student of political philosophy I find the concept utterly ridiculous. But would attempt a common use definition thus;

""Speech intended to engender hatred of a group (based on an immutable characteristic).""

It is hard to define consistently because ""hate speech"" seems to include inciting hatred against ethnicity and sexual preference groups but not groups based on political preference, aesthetic preference, height, or education levels...
","Direct threats of violence. That's all. 

But those are already covered in law.",EN-GB,Male,34.0,non-minority,gbr,
R_1DUv0fNZj9lpPL2,1.0,100.0,"I don't consider much to be hate speech except statements directly calling for violence (such as the ""Toxic Men should be shot!"" statement in the earlier question).","Calls for genocide or murder are probably too far but most other things should be allowed.  Generally I can tolerate most levels of removal except where the rules are not applied equally.  racist statements against whites are tolerated on most while statements about other races are not, statements about men are allowed while statements about women are not.  It should not be like that",EN-GB,Male,24.0,minority,gbr,
R_1dv1h9rfAud6SCO,1.0,100.0,Too subjective to have a defintion so shouldn't be used as a metric at all,"Shouldn't allow direct threats, threat to kill or harassment. Although other views must be tolerated.",EN-GB,Male,4.0,minority,gbr,
R_1DwqcAijGbze9zs,1.0,100.0,What the reciving person deems as hate speech,Anything a person wants,EN-GB,Male,14.0,non-minority,gbr,
R_1DwYf24gj8maXXB,1.0,100.0,A speech that encourages violence against an individual or group.,An individual or group should be killed or face sexual or other violence.,EN-GB,Male,52.0,non-minority,gbr,
R_1DY9ZBHRbmeIYFr,1.0,100.0,Amy opinion people disagree with,Everything. And everyone should be able to say anything about what you just said,EN-GB,Male,3.0,minority,gbr,
