ResponseId,Finished,Progress,open_hatedefinition,open_allow,UserLanguage,gender,birthyear,minority,country.x,country.y
R_0VD8NXULOcXMHO9,1.0,100.0,"Criticar o juzgar las preferencias , sus creencias , el color de su piel y su opinión ante la política.",Amenazas en contra de la integridad de las personas.,ES,Female,49.0,non-minority,col,
R_0xKg9M4iU5Jh7YR,1.0,100.0,Pues q cambien la metodología para hacer las preguntas.,,ES,Male,21.0,minority,col,
R_0xNf45aTc0f1bgd,1.0,100.0,Aquel que denigra humilla ofende a alguien,"Groserías, amenazas,",ES,Male,28.0,non-minority,col,
R_10GcAQ6rw2UPxbD,0.0,99.0,"Discursos de odio es el que ataca a otro con ofensas, con mentiras, sin bases sólidas, con argumentos rebuscados que le permiten acrecentar su ego frente a lo que está diciendo.","Palabras ofensivas, insultos y que se metan con el aspecto físico o con algún rasgo de la personalidad.",ES,Female,36.0,non-minority,col,
R_10Gzyc0wtgsB8kl,1.0,100.0,"Cuando se ataque y se hieran los sentimientos, creencias, etnias, religión etc de otros",Incitaciones al odio ofenzas de cualquier forma y tipo,ES,Male,3.0,non-minority,col,
R_10MngXEyKINQXyf,1.0,100.0,"Como aquel que ofende a otro por cosas que se escapan de sus manos como raza, color, identidad sexual, nacionalidad, estatus social, apariencia física etc...","Que en medio de un debate sea político, religioso, sexual, medioambiental, etc, se acuda a insultar al otro porque sencillamente ya no se tienen argumentos válidos para debatir y entonces se quiera maltratar al contrincante con ofensas.
También no permitir comentarios ofensivos hacia las personas cuando hayan videos virales que se publiquen para dañar la imagen de alguien",ES,Male,26.0,non-minority,col,
R_10ObZ8LxCGlAO77,1.0,100.0,"El solo hecho de menospreciar a alguien, está incitando al odio y a la violencia.",Hay muchas formas de decir las cosas sin utilizar palabras ofensivas.,ES,Male,56.0,non-minority,col,
R_10PBT89xc4UHu7Q,1.0,100.0,Atacar las ideas de otro,"Palabras ofensivas, humillantes y racistas",ES,Female,42.0,non-minority,col,
R_10PJJ2B152zC6yl,1.0,100.0,,Los de la izquierda piensan que solo ellos están con la verdad,ES,Male,55.0,non-minority,col,
R_10wM1CfazchocKS,1.0,100.0,"Sería como la discriminación a cierto grupo por sus creencias, raza lugar de origen, pero de manera, grotesca e injuriosa sin medida, por qué se.puede pensar de alguien a decírselo de.manera somera y educada a decírselo de manera grotesca y vulgar, creo que hay unas normas mínimas de.convivemcia, que debemos de respetar.","La libertad de expresión es un derecho pero cuando se trasgrede  derechos de otras personas como expresarse de.manera vulgar ongrotezca o desnudos ahí ya no es libertar sino agresión, aparte de lo que uno piense de otras personas por las convicciones que uno tiene como base desde la familia que siento que es el centro de gravead de toda sociedad, creo que es la familia y está debe de tiener principios normas y reglas de convivencia a y lo más importante amor.",ES,Male,32.0,non-minority,col,
R_114UTHT5I5RVRMt,0.0,99.0,"Es un discurso que hace daño, polariza e  incita al desorden.","No se debe permitir publicaciones de odio hacia los inmigrantes, hacia la Policía o las Fuerzas Militares, hacia la Iglesia católica, que expresen gordofobia, homofobia o racismo.",ES,Female,41.0,non-minority,col,
R_1155aAenMWbox5E,1.0,100.0,Que insite a hacerle daño psicologica o material a otras personas,Parrafos que insiten al odio al progimo,ES,Male,39.0,non-minority,col,
R_11aKrbuMOefN9oE,1.0,100.0,"El odio se demuestra de diferentes formas, de hecho, la más obvia es la menos común, por ejemplo, es poco común oír a alguien decir directamente ""Maten a esos indios"" aunque sea a nivel inconsciente su deseo, pero si se oyen opiniones como ""Esos indios deberían quedarse solo en sus tierras allá en la montaña"".","Las redes sociales deben tener total libertad siempre y cuando se traten de personas mayores de edad, ciertos contenidos deben ser restringidos según la edad. Además, como sabremos quien es culpable de malos deseos y odio hacia los demás si la red lo censura?, El escarmiento público tiene algo mágico, una eficiencia inigualable.",ES,Male,10.0,non-minority,col,
R_11hbHfGhi6atMJy,1.0,100.0,"El discurso de odio, es una opinión de algunas personas y que en su mente no existe la más mínima conciencia de pensar o preocuparse un momento de realizar cualquier opinión hacia lo que no se conoce, y sí proferir  palabras que pueden ofender a un sector específico de nuestra sociedad sin saber que hay consecuencias y responsabilidades al cuál enfrentar.
""Hay qué pensar antes de hablar""","insultos racistas, homofóbicos, ofensas, burlas, palabras de acoso sexual, laboral de cualquier género,  palabras de odio y ofensivas a cualquier persona por ser diferente a los otros. Es una lista interminable pero, que todo se basa en el respeto por la diferencia de pensamiento, de credo, de toda clase de discriminación que afecte independiente de su sexo, hay que crecer, no en vano estamos avanzando en el desarrollo de la humanidad pero que los cambios que surgen no sea motivo de crear odios y ofensas hacia otros, sino en avanzar en mentalidad como personas que somos, y pensar antes de hablar.",ES,Female,40.0,minority,col,
R_11hWvmt4sjF4QD2,1.0,100.0,Aquel que promueve o hace apología a la integridad humana.,"Decir que te voy a patear el culo está bien, pero decir que en lo que tú crees esta mal. Si esta mal.",ES,Male,19.0,minority,col,
R_125VzOCfB5IyaOD,1.0,100.0,"discurso de odio es ofender,criticar a otra persona con lenguaje fuerte.",,ES,Female,47.0,non-minority,col,
R_126kusQ6v6NXh95,1.0,100.0,"Cuando una persona se ofende, por lo que otra persona escribe, debemos tomar las cosas con calma, entiendo que muchas veces son ofensivas pero debemos ignorar y seguir, para que no nos afecte pues","Pues hay muchos temas, pero son cuestiones de como lo toman los demás, cada uno toma de diferente manera, eso es capacidad para entender, si es en forma de humor o ofensiva, en fin tiene muchos puntos de entendimiento, en lo personal si algo no me gusta sigo ni opino",ES,Female,48.0,minority,col,
R_129iDcLJubLn89K,1.0,100.0,No estoy de acuerdo con conceptualizar “discurso de odio” pues este se presta para múltiples interpretaciones y se usa para censurar opiniones con las que “alguien” no está de acuerdo; tal cual está pasando ahora.,"Prácticamente todo está permitido, a quien no le guste la opinión del otro tiene el poder de bloquear a esa persona. Cada cabeza es un mundo y no se puede pretender darle gusto a todo el mundo, pues en el mundo real no existe “discurso de odio” ni hay manera de ofenderse por banalidades.",ES,Male,25.0,non-minority,col,
R_12bWVHOcW5YxrCw,1.0,100.0,Un discurso que promueve la violencia y que genera mayor diferencia entre seres humanos y que busca imponer sus pensamientos sobre el de todos los demas,"El ser humano es libre y se le debe permitir a las personas expresarse como quieran, lo que no se debe permitir es la militancia y prácticas que busquen imponer una idea sobre las creencias u opiniones ajenas",ES,Male,17.0,minority,col,
R_12EcjpM1gPvXbXC,1.0,100.0,"Cuando voluntariamente ataca a una persona ridiculizando, ofendiendo y siendo grosero de alguna manera.","Ofender debido a raza, opiniones políticas, orientación sexual, nivel de educación, religión, características físicas o emocionales de manera cruel y con afán determinado a ofender. Considero que la intención de ofender y sentirse ofendido depende de cada uno.",ES,Female,44.0,non-minority,col,
R_12Gxhi1OY9Xw8Pk,1.0,100.0,Es una aberración hacia la persona u objeto que se nombre,"Groserías, maltrato",ES,Male,45.0,non-minority,col,
R_12i1ciZfSl9vjsi,1.0,100.0,"Un discurso estructurado de manera argumentativa que incita a tener odio, o simplemente busca generar odio.
En otras palabras no es un ataque directo sino indirecto que se vale a los demas","Ataques directos constantes, es decir frecuentes y tambien aquellos de gran magnitud ataque contra lo que es la persona o  dicho de mejor manera a su contexto psicologico y que pueda deformarlo. Que el ataque cambie la persepcion de la persona de manera negativa generandole traumas, trastornos etc digamos subir videos intimos",ES,Male,6.0,non-minority,col,
R_12M60dDzGmQbr72,1.0,100.0,Que atente contra toda agresión verbal personal y en contra de la integridad humana animal o que constituya a la naturaleza o vida en general.,Nada que atente contra nadie y contra nada que el otro sea ofendido atentado o lastimado en su integridad o en nuestro medio ambiente. Nada se puede permitir encotra del ser en su vida o en su creación. Guauuuuuu merci beaucoup.,ES,Female,45.0,non-minority,col,
R_12o3sC62uQ9Qx5q,1.0,100.0,"El que expresa de manera soez o con palabras ofensivas al responder un mensaje, el cual lo considera ofensivo o racista",Vulgaridades al expresar una opinión sobre un comentario,ES,Male,50.0,non-minority,col,
R_12PTjsXrUEXgieO,1.0,100.0,"Cuando se usa palabras de alto cali bre
",Incitacion a la violencia en cualquiera de sus formas,ES,Male,55.0,non-minority,col,
R_12RO1JuROPLxYZm,0.0,99.0,Terrible,No se debería permitir esos lamentables episodios,ES,Female,41.0,non-minority,col,
R_12yHZ6fmEHVBxZD,1.0,100.0,,De pronto con amenazas y palabras muy ofensivas,ES,Female,56.0,non-minority,col,
R_12zf0YeyKszT9Qk,1.0,100.0,"No se, no siento odio por nadie",No se pienso que debemos ser resplnsables y educados,ES,Female,50.0,non-minority,col,
R_1ALfZYgyNBgxVND,1.0,100.0,"Un discurso de odio son expresiones con un gran contenido violento, y con un deseo claro de destrucción en contra de alguien que expresa su opinión","El problema no es que se dijo o quién lo dijo, el problema está en qué estás personas con un discurso de odio marcado hacen parte de nuestra sociedad y que obedecen a unos patrones muy marcados dentro de las comunidades y a procesos educativos que poco hacen para evitar la continuidad de un pensamiento intolerante. El caso no es de permitir o no en una red social, el caso es que el sistema educativo en Colombia ha permitido que sus procesos de formación sigan siendo corrompidos por el discurso y la visión de odio contra los demás.",ES,Male,27.0,non-minority,col,
R_1BPdRF1N1XK4btn,1.0,100.0,El que atenta contra los principios y ofende la integridad de un ser humano.,"Amenazas,insultos con palabras obsenas,",ES,Female,49.0,non-minority,col,
R_1BRTmtQUlMvXR8n,1.0,100.0,"El que atente contra la dignidad, respeto e integridad de los demás. El que no acepte la tolerancia ni respeto las ideas diferentes.","Amenazas, insultos, discriminación, todo lo que pueda. Afectar la auto estima e integridad de los demás",ES,Female,35.0,non-minority,col,
R_1BVGKkRKnwO6eMv,1.0,100.0,"Todo lo que implique DISCRIMINACION , racial -. religiosa  - económica - clasista - cultural - .etc. 
El fanatismo   que invite a la violencia (deportivo  - religioso. -: político - etc)
","El lenguaje insultante , agresivo, vulgar, el abuso de imágenes y textos que realzan actitudes retrógradas  y violentas
",ES,Female,69.0,,col,
R_1CEeGERhcHJZiD2,1.0,100.0,El que promueva acciones violentas,"Las redes son medios y están para comunicarse, lo que se debe hacer es poder sancionar con el silencio aquellas publicaciones que inciten a hechos de violencia.",ES,Female,34.0,non-minority,col,
R_1CfkTKhYnqZdTxv,1.0,100.0,El que incluye amenazas,Yo creo que cada persona debe aceptar lo que los otros piensan.,ES,Female,48.0,non-minority,col,
R_1CHj4hG6c2ZDLJV,0.0,99.0,"Atentar contra la libertad de el otro no entender las diferencias, hablar desde el sesgo de nuestra ideología con términos veligerantes o que insisten a lastimar a otros seres","Más que permitir o prohíbir es cuestión de cultura, en las redes sociales una de las cosas más geniales es poder expresarte conocer gente similar, pero en sociedades dónde la diferencias te hacen enemigos debemos como humanidad darle valor a nuestras particularidades, nuestro gran problema es que creemos que lo diferente es malo y eso nos hace muy valiosos ser unicos",ES,Female,16.0,minority,col,
R_1ClthvSYQazUEX4,1.0,100.0,El que ataca posturas y amenaza al postulante,Ataques personales con vulgaridades y amenazas,ES,Male,50.0,non-minority,col,
R_1dbqNc6iOE2dskm,1.0,100.0,"Un discurso de odio es aquel que ataca o subvalora a otras personas que las agrede emocionalmente y secreca a un segundo plano, es aquel que solo irrespeta sin justificación real valedera, es aquel que tiende a humillar a otras personas","No se debe permitir ofensas de subvaloración de mujeres, razas, religiones y sexo ya que cada persona es libre de de idir su camino en la vida y la raza o género o el ser de otro país no los hace ni más ni menos que otro",ES,Male,36.0,non-minority,col,
R_1dcq0jtm2OpcQUO,1.0,100.0,Personalmente pienso que el discurso de odio se constituye cuando las opiniones de una persona buscan promover la violencia o actitudes destructivas hacia ciertos individuos o los rasgos que los caracterizan.,"Pienso que se debe permitir todo comentario que directamente no promueva ningún comportamiento o acción que atente contra la integridad principalmente física de ningún individuo o que vulnere sus derechos fundamentales. Sin embargo, creo que deberían existir espacios o maneras de, en lugar de simplemente prohibir a la gente expresar opiniones ofensivas, ayudarle a entender cómo y por qué lo que dicen afecta de manera negativa a los demás, igualando  así la búsqueda del cambio de la perspectiva de las personas junto con espacios que se centren en la re-dignificación de personas víctimas de los discursos de odio, que hacen falta también.",ES,Male,3.0,minority,col,
R_1dDY7dTJCXz2i7y,1.0,100.0,Algo ofensivo,Palabras obsenas,ES,Female,49.0,non-minority,col,
R_1dLhzNQUxOJPA83,1.0,100.0,"Pues yo creo que es algo más amenazante cómo que te digan ojalá te mueras o cosas asi, que te digan que eres gordo, feo o hagan un meme respecto a algo no creo que sea odio es solo una opinión, que alguien se sienta ofendido si puede ser pero eso ya es cada quien la gente se ofende por cualquier cosa igual independientemente de si era ofensivo o no, si se toca una fibra sencible a alguien es suficiente para que se ofenda no necesariamente significa que la persona que comento lo haya hecho en plan para ofender a alguien solo son chistes acá en Colombia nos burlamos de todo hasta de nosotros mismos, a veces borran comentarios que le hacemos a amigos que porque eran de odio o discriminatorio y pues no lo eran era solo un chiste entre amigos una zatira algo que nos decimos entre nosotros pero que de ninguna manera ofende al otro porque asi nos llevamos, creo que deben ver más el contexto general de las cosas antes de decidir si está bien o mal el comentario de alguien, a veces ni están insultando a nadie es solo una expresión y ya te bloquean por 30 días que porque usas lenguaje ofensivo y vas a ver y era la cosa más tribal del mundo para uno una total pendejada o un juego con algún amigo, como dije anteriormente hay gente que se ofende hasta porque uno les dice hola así que ofensivo puede ser cualquier cosa, ya un discurso de odio es otro nivel, puede haber comentarios rasistas si pero la persona que lo hizo solo puede estar jugando y decir las cosas de maneras sarcástica no necesariamente con ánimo de atacar, en fin antes de bloquear eliminar o acusar a alguien de estar haciendo discursos de odio miren el contexto de toda la situación y analicen si realmente es algo como para exagerar tanto, al final ahora la gente también es muy cansona y se queja por todo 🤷🏽‍♀️","Desear la muerte a alguien decirle que todo estaría mejor si no existiera solo gastas oxígeno eres un desperdicio por qué no te matas, cosas así creo que si son odio y más que eso ese tipo de palabras si pueden llevar a la muerte a alguien, la depresión es algo con lo que se es muy susceptible a estas palabras que te desean la muerte porque al final constantemente estamos luchando con nosotros mismos para evitar hacer alguna locura si alguien externo te dice algo como eso llevaría a las personas a un espiral de depresión que quizás si lo lleve a la muerte, la muerte es algo que no se le puede desear a nadie",ES,Female,11.0,non-minority,col,
R_1dmdEQATz1g2XJn,1.0,100.0,"Allí donde hay utilización de palabras vulgares, despectivas, displicentes, irrespetuosas. También donde hay Manipulación y acoso de cualquier índole.","Todo se puede decir, pero en los mejores términos, tampoco es pekado decirle ladron a quien te ha robado. O  denunciar un abuso, lo q realmente se debe hacer es cuidar la utilización del lenguaje, es tan amplío nuestro idioma, puedes decir verdades muy duras incluso en términos suaves. Personalmente creo en la libertad de expresión. Pero entendiendo q la mia termina donde comienza tu Libertad.",ES,Female,18.0,minority,col,
R_1dntoXa1H5LCNY7,1.0,100.0,"Nuestro lenguaje está configurado a partir de los estereotipos sociales ""permitidos"" y 'no permitidos"", dichos estereotipos están, a su vez, creados por las instituciones sociales, sea para beneficio de algunos pocos o de un colectivo. En conclusión, nuestros discursos de odio son producto de la manipulación que se ejerce sobre nuestros paradigmas cognitivos a favor de alguien que tiene ""el poder"" económico suficiente para pagarlo y derrotar a su contrincante. Somos una cultura muy competitiva.","No debería permitirse el acoso directo, con fines de degradar o humillar a otra persona por medio del lenguaje, sea del tipo de lenguaje que sea.",ES,Female,23.0,non-minority,col,
R_1Do1EV8yD6e11zb,1.0,100.0,"El discurso de odio se da su se conoce a la persona y le se siente celoso o esta ofendido por algun acto que alla tenido con esa persona, sea un desacuerdo o una discusión que no acabo bien.","Las perdonas son libres de expresarse, pero deben ser consientes de que las groserías estan prohibidas en estos sitios",ES,Female,21.0,non-minority,col,
R_1dofeBmiAetOBCR,1.0,100.0,La intolerancia.,Las descalificaciones políticas.,ES,Male,52.0,non-minority,col,
R_1Dr4iunWvmNlUS9,1.0,100.0,UNA AFIRMACIÓN BASADA EN SECTARISMO QUE NO ESTA SIENDO CONSECUENTE CON LA VERDAD.,"LO QUE IRESPETA LA CIENCIA, ATENTA CONTRA LA VIDA, LA HONRA Y LLEVA MENSAJES FALSOS O SECTARIOS.",ES,Female,54.0,non-minority,col,
R_1DSGMXWvv4bsDoe,1.0,100.0,Tristemente como llego nuestro presidente al poder.  Llenando de odio a la gente.,,ES,Female,38.0,non-minority,col,
R_1DSl6eMrVWPS3gT,1.0,100.0,"Malsano, el país necesita dejar toda clase de odios. Necesitamos la paz.","El ultraje, todas las personas merecen respeto.",ES,Female,57.0,non-minority,col,
R_1DYjkwcHEWB5Kca,1.0,100.0,Frances q incitan a la violencia o a ofender a los demás sin causa o con causa,Palabras ofensivas ni  frances q promueven violencia y odio,ES,Female,38.0,non-minority,col,
R_1dylHWScKQsgww6,1.0,100.0,Se hace con la intención de dañar al otro,Cosas que insisten a la violencia o la pornografia infantil,ES,Female,25.0,non-minority,col,
R_1dz5zH4GJx56YNx,1.0,100.0,Los que van dirigidos a una persona o grupo de personas  a una etnia   a un grupo de ciertas características y que se dirija enfatizando ciertas expresiones ase,"Aseveraciones de una persona o grupo de personas,  partido político  grupo de empresas, ciertas profesiones, opiniones sin fundamento solo por acrecentar el mal ambiente,  el odio y la rabia",ES,Female,46.0,minority,col,
R_1dzVP2H3Z3paVql,1.0,100.0,"Cuando la opiniòn, incita a la violencia verbal o fisica",Palabras soeces,ES,Female,18.0,non-minority,col,
R_1E10izJUrTWEBOG,1.0,100.0,Palabras o mensajes que ofenden a personas o grupos,Vulgaridades o canciones que invitan a la niñez en general a hacer o cometer actos obscenos y consumir drogas,ES,Male,47.0,non-minority,col,
R_1E4cCBqxZoJsak7,1.0,100.0,"discursos que atacan directamente a personas, en razón de su origen étnico o creencia política, negándoles su dignidad y promoviendo su eliminación tando discurvisa como física","se pueden controvertir las ideas sin necesidad de atacar a las personas. que yo sea de izquierda o de derecha no debe ser motivo para atacar mi dignidad humana, manifiesta en comentario tipo ""debes morir"" o ""antes de matarte deberían violarte"", u otras manifestaciones en referencia al daño físico",ES,Female,22.0,minority,col,
R_1E583yJ4T1I5Nmt,1.0,100.0,Qué indigne negativamente o de alguna forma a algo.,"Maltrato, insultos y cosas denigrantes.",ES,Male,31.0,minority,col,
R_1E5LvZvdh32Z0Uo,1.0,100.0,Todo aquel contenido que busca dañar denigrar inspirar a destruir bienes personas o creencias,"Discursos falsos, agresiones descalificativos,",ES,Female,25.0,non-minority,col,
R_1E6d8s4fuOR2sno,1.0,100.0,"Aquel que ofende al otro u amenaza de alguna manera, también incita a la violencia contra otros.","Groserías ni falta de respeto. Pero eso lo debe hacer la red social, no el gobierno pues iría en contra de la libre expresión",ES,Male,23.0,minority,col,
R_1E71kuqPcdER5S5,1.0,100.0,"Difamación, grosería, amenaza",Se debe respetar la opinión de todos así no estemos de acuerdo con esta misma,ES,Female,16.0,non-minority,col,
R_1E9XKPDh8etTB55,1.0,100.0,"Cuando se desinforma y dicen cosas falsas sin pruebas, sólo porque no piensan igual y con eso generan caos, agresividad; la gente no investiga, no va a la fuente real y empiezan a amenazar y atacar.","No se debe permitir falsedades. Cada persona es libre de opinar pero con respeto y teniendo la certeza que lo dicho es real pero siempre con pruebas. Atacar, ofender, amenazar, burlarse jamás debe ser permitido en ningún ámbito de la sociedad.",ES,Female,45.0,non-minority,col,
R_1eCyiOkofs2tofc,1.0,100.0,"Un discurso de odio es cuando se incita a la violencia contra una persona por razones de raza, clase social,  sexo, género, religión, etnia y orientación sexual","Discursos de odio
Discursos clasistas
Discursos homofobicos
Violencia contra animales y pedofilia",ES,Other,11.0,minority,col,
R_1Eg47r1H73mSC1b,1.0,100.0,"Para mí el odio puede ser de ,género ,raza,religión,cultura, de nacionalidad","No es tanto no permitir,debemos moderar nuestras palabras a la hora de dar una opinión,y ser más concientes q estos medios son más para divertirnos q para ver este tipo de situaciones como peleas por religión política,un país y otro,y menos para q muchos muestres sus cuerpos como si fuera ropa en venta.",ES,Female,24.0,minority,col,
R_1EgSZJManOKukeQ,1.0,100.0,Ofensivo palabras que hieren,Dañar la dignidad de una persona,ES,Female,14.0,non-minority,col,
R_1EhAyI0VAF9ElVv,1.0,100.0,"Discurso que incita a desaparecer o atacar a otras personas,comunidades, entidades o partidos políticos por no comulgar con sus opiniones o actitudes.","Los insultos ,sobre todo la utilización de palabras soeces o groseras contra otros por no estar de acuerdo con sus opiniones .La manipulación de la historia en beneficio de grupos que ejercen o han ejercido el terrorismo, el secuestro y la violación de niños ,mujeres y jóvenes de ambos sexos.",ES,Male,55.0,non-minority,col,
R_1EhB9ylFoSEXBLU,0.0,99.0,Cuando es ofensivo,No se debe permitir cuando se ofende a grupos o personas,ES,Male,45.0,minority,col,
R_1EiLOCxdPwNDYE3,0.0,99.0,"Pienso que debemos dar una opinión en contra de esto, pero debemos de ser respetuosos a la hora de opinar... Sin el ánimo de ofender","Hay que dar una opinión en todo caso gracias a Dios estamos en un país libre y bueno reino a la hora de dar una opinión ha que hacerlo si el ánimo de ofender, hay muchas palabras que muestran respeto",ES,Female,34.0,non-minority,col,
R_1eIuuyATbT1pqXn,1.0,100.0,"El dísurso de odio es aquel que solo está encaminado a crear mal ambiente en todos los ámbitos, llevando esto a generar graves problemas y a gran escala. Cómo muertes de personas, denigración, desestabilizar un país o una región entre otras.","No se deben permitir:
 si es emitido cómo una opinion personal en la que no se está de acuerdo pero que tampoco se afirma, pues es simplemente eso una opinión que no va a causar daño, pero si son noticias falsas y que las espresan de manera que la ven ver creíble, entonces,no. Pues  todo deberá ser con argumentos válidos al igual  Publicidad engañosa que en productos médicos o de alimentos pueden causar daño o la muerte de personas. En pocas palabras quien escribe es libre de expresar lo que piensa, pero, no de utilizar las redes para destruir.",ES,Male,37.0,non-minority,col,
R_1eM2TjKfaRY67mS,1.0,100.0,"Discurso en contra de una ideología, género, etc","Yo creo que no se debe prohibir nada, cada persona puede estar de acuerdo o no sobre algo",ES,Male,39.0,non-minority,col,
R_1eRD3VuP1PM3FNH,1.0,100.0,"Toda expresión que tenga la intención de menospreciar y minar el sentido de valía personal, usando el color de su piel,
Su religión, su vestuario, su nivel de estudios, su nacionalidad, su orientación sexual, su orientación política, entre otros,  para menoscabar su sentimiento interno de valor como ser humano.","Nada Que suponga meterse con la esencia tanto interna como externa de la persona que incite al odio de los demás y que are te contra su valor propio y su vida, como el
Bullying",ES,Female,26.0,non-minority,col,
R_1eV5kRymwI4IMNc,1.0,100.0,No existe tal discurso de odio,No hay que prohibir nada,ES,Male,13.0,minority,col,
R_1eWtbYaMwfMXHjF,1.0,100.0,"Ser grosero,inrespetuoso y insitar a otras personas a seguir su forma de pensar","Creo que se debe permitir decir las opiniones que se cree conveniente,ya que cada persona debe ser autónomo de ser, creer, pensar y actuar",ES,Female,40.0,non-minority,col,
R_1eWutRsY2cnEH0x,1.0,100.0,"UN DSICURSO QUE OFENDE AL OTRO EN TODOS LOS SENTIDOS, CON PALABRAS VIOLENTAS, EN EL QUE ADEMÁS SE AMENAZA EL BIENESTAR DEL OTRO.","SE PUEDE PERMITIR PORQUE LA EXPRESIÓN ES UN DERECHO CIVIL, SIN EMBARGO SE DEBE ABORDAR LA SALUD MENTAL DE AQUELLOS QUE EXPRESAN MESAJES INOFENSIVOS Y DE ODIO. SIEMPRE HAY TRASTORNOS MENTALES.",ES,Female,40.0,minority,col,
R_1exDJLGTcRKdUzu,1.0,100.0,"Todo aquello que atente violentamente contra la identidad, genero o creencias","Palabras que inciten a una comunidad, rechazar, perseguir o atentar contra otra u otras",ES,Male,16.0,minority,col,
R_1EYHRJpxmsmbg7s,1.0,100.0,Cualquier discurso que haga apelación a limitar la libertad individual de otra persona o grupo y vulnerar sus derechos fundamentales.,"Pornografía infantil, violencia gráfica",ES,Male,13.0,non-minority,col,
R_1ez1KNtvaYV2mgc,1.0,100.0,Frase o discurso que incite a degraderme cómo persona que constituya un daño físico o mental a mi ser,Palabras que menosprecien mi ser denigren mi integridad ingurien mi humanidad,ES,Female,19.0,non-minority,col,
